Last1_chunk_bitrate,Last1_buffer_size,Last8_throughput,Last7_throughput,Last6_throughput,Last5_throughput,Last4_throughput,Last3_throughput,Last2_throughput,Last1_throughput,Last8_downloadtime,Last7_downloadtime,Last6_downloadtime,Last5_downloadtime,Last4_downloadtime,Last3_downloadtime,Last2_downloadtime,Last1_downloadtime,chunksize1,chunksize2,chunksize3,chunksize4,chunksize5,chunksize6,Chunks_left,br,qoe_2
0.66279,1.2945005565633068,0.4668387419880897,0.20800749622148265,0.28030435899493783,0.48463352782349267,0.8314237193610002,0.5033511252964117,0.18896669447063014,0.653910519695744,0.48785317945039564,1.7421173329515087,1.3397275240616855,0.9377873857428175,0.4875755779878858,0.3323666674433964,0.29661389634914337,0.2134760469198227,0.13282150224066372,0.2689777450942241,0.6708534176325116,0.7500342824295696,1.1921941283270343,1.4671864538499162,0.8296372395826901,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.468462715721956,0.38226648506935235,0.463526993509393,0.17680155665641842,0.20488531635104593,0.741880649311012,0.3031367979541996,0.1496540009965836,0.62104658079654,1.2580223074883727,0.18932718683683686,0.24764428997014318,0.7136651515211485,0.7424717972662777,0.5371800925794867,0.4209552881092156,0.7677437469061581,0.16231059268540876,0.34057452657535325,0.512444354130974,0.7731957307392665,0.9192554095193968,1.480392941526009,0.24215999139623556,2850.0,4.50258
0.66279,1.468462715721956,0.38226648506935235,0.463526993509393,0.17680155665641842,0.20488531635104593,0.741880649311012,0.3031367979541996,0.1496540009965836,0.62104658079654,1.2580223074883727,0.18932718683683686,0.24764428997014318,0.7136651515211485,0.7424717972662777,0.5371800925794867,0.4209552881092156,0.7777437567710876,0.16231059268540876,0.34057452657535325,0.512444354130974,0.7731957307392665,0.9192554095193968,1.480392941526009,0.24215999139623556,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.2474524536660054,0.11902762291173359,0.4333975257752101,0.40130900840410866,0.2540449886410052,0.571072085080977,0.42131381585002264,0.721829936795541,0.3666864128252224,0.8539936391341495,1.8506377708111947,1.531241401207814,0.8509383278936282,0.5631258451615816,0.6082010531448381,0.6375062190072833,0.664359402626693,0.11144672984052134,0.43984349116296284,0.5011802983386947,0.9259282975862012,1.433452377108604,2.027709738015099,0.0409609367528543,2850.0,4.50258
0.66279,1.2474524536660054,0.11902762291173359,0.4333975257752101,0.40130900840410866,0.2540449886410052,0.571072085080977,0.42131381585002264,0.721829936795541,0.3666864128252224,0.8539936391341495,1.8506377708111947,1.531241401207814,0.8509383278936282,0.5631258451615816,0.6082010531448381,0.6375062190072833,0.6723592877388,0.11144672984052134,0.43984349116296284,0.5011802983386947,0.9259282975862012,1.433452377108604,2.027709738015099,0.0409609367528543,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.443027239731292,0.5782730306385336,0.179385983467943,0.6102989238283667,0.10707111767182621,0.8093470342408642,0.5854335357308065,0.24565192302082645,0.3586670865712521,1.594458457387834,1.4470865215469997,0.09763468087857777,0.5155160148962021,0.7148286435270541,0.5308892857657495,0.2526359955137311,0.30333836808618986,0.15292041540131798,0.36605024349011966,0.5955366580780758,0.9981779964841901,1.3796195521405776,1.791157933365573,0.2010137052920297,2850.0,4.50258
0.66279,1.443027239731292,0.5782730306385336,0.179385983467943,0.6102989238283667,0.10707111767182621,0.8093470342408642,0.5854335357308065,0.24565192302082645,0.3586670865712521,1.594458457387834,1.4470865215469997,0.09763468087857777,0.5155160148962021,0.7148286435270541,0.5308892857657495,0.2526359955137311,0.31333836913108826,0.15292041540131798,0.36605024349011966,0.5955366580780758,0.9981779964841901,1.3796195521405776,1.791157933365573,0.2010137052920297,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.4544392237452493,0.03287996389352146,0.41565109374419973,0.23697754832468898,0.593581315165111,0.7948181088440058,0.28128867262941876,0.7169870530713194,0.26327660842106004,0.7474315926331548,0.5257895102631351,0.3514217137355291,0.6782480006295254,0.7253512167382902,0.33223557584465113,0.4509112294960944,0.22437711381939912,0.1688189988697174,0.38311633408893553,0.647720691253397,1.029171493971739,1.658447244482791,2.061358430152971,0.12827068743649803,2850.0,4.50258
0.66279,1.4544392237452493,0.03287996389352146,0.41565109374419973,0.23697754832468898,0.593581315165111,0.7948181088440058,0.28128867262941876,0.7169870530713194,0.26327660842106004,0.7474315926331548,0.5257895102631351,0.3514217137355291,0.6782480006295254,0.7253512167382902,0.33223557584465113,0.4509112294960944,0.23437711596488953,0.1688189988697174,0.38311633408893553,0.647720691253397,1.029171493971739,1.658447244482791,2.061358430152971,0.12827068743649803,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.4661598355243872,0.5715258814608489,0.30633568825562885,0.48236667071332673,0.11270860315277774,0.31623465936965567,0.6710762826084737,0.49209969155710576,0.4740654236103736,0.6536608161406701,0.6444339206190409,0.9229100816220661,0.47509846101164044,0.5308891622094446,0.16120800663745966,0.1830414292018889,0.22802017569839894,0.131254325882315,0.3367852069661665,0.6886749437572349,0.9654762289753778,0.9959831245118833,1.7790241448801098,0.3305684245770978,2850.0,4.50258
0.66279,1.4661598355243872,0.5715258814608489,0.30633568825562885,0.48236667071332673,0.11270860315277774,0.31623465936965567,0.6710762826084737,0.49209969155710576,0.4740654236103736,0.6536608161406701,0.6444339206190409,0.9229100816220661,0.47509846101164044,0.5308891622094446,0.16120800663745966,0.1830414292018889,0.2380201816558838,0.131254325882315,0.3367852069661665,0.6886749437572349,0.9654762289753778,0.9959831245118833,1.7790241448801098,0.3305684245770978,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.474695781702776,0.5618226706978412,0.4195445880715765,0.07232967865839346,0.5721510759457022,0.4940231904370489,0.10816077787700382,0.40049337670232754,0.23093579180242307,0.33984945686955503,1.9744493432313759,0.9160781816321965,0.05394903892898252,0.9371038234533041,0.16195605395944343,0.2018978063697901,0.2108960808400517,0.1428857532060595,0.4173745630139686,0.6545195685006147,0.9531806101541266,1.0659908246450054,2.254226447853668,0.1342439371479421,2850.0,4.50258
0.66279,1.474695781702776,0.5618226706978412,0.4195445880715765,0.07232967865839346,0.5721510759457022,0.4940231904370489,0.10816077787700382,0.40049337670232754,0.23093579180242307,0.33984945686955503,1.9744493432313759,0.9160781816321965,0.05394903892898252,0.9371038234533041,0.16195605395944343,0.2018978063697901,0.21889609098434448,0.1428857532060595,0.4173745630139686,0.6545195685006147,0.9531806101541266,1.0659908246450054,2.254226447853668,0.1342439371479421,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.3148007709969487,0.3802759154646822,0.3540373132004891,0.4768651496460379,0.25695998934067615,0.5159629770561764,0.3943220870751849,0.39547430097701486,0.18251106364934638,0.2430416236165001,0.6752121479715018,1.0832188167743384,0.5428537971052882,0.5983883317980161,0.551792223497034,0.46518882785121035,0.6760441463188879,0.1440832374719095,0.421319875129085,0.4574388547414681,0.7794376829847567,1.413678761706619,1.4682187991315292,0.9230161338218122,1200.0,2.77259
0.66279,1.3148007709969487,0.3802759154646822,0.3540373132004891,0.4768651496460379,0.25695998934067615,0.5159629770561764,0.3943220870751849,0.39547430097701486,0.18251106364934638,0.2430416236165001,0.6752121479715018,1.0832188167743384,0.5428537971052882,0.5983883317980161,0.551792223497034,0.46518882785121035,0.6860441565513611,0.1440832374719095,0.421319875129085,0.4574388547414681,0.7794376829847567,1.413678761706619,1.4682187991315292,0.9230161338218122,750.0,1.83258
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.2032077550873497,0.5371458116113281,0.6151637194596359,0.3195739679639709,0.4023622838362439,0.21223349774584305,0.6533727815558896,0.6286939542827309,0.38421849237878236,0.6367601573017574,0.8051617611471086,0.8980007096789842,0.8800075971605379,0.5933159195491988,0.507299543550914,0.4292918631748519,0.19424754690786242,0.15552042191347512,0.30989139430600116,0.5231189143755196,0.8959463254050831,1.4192055029477069,1.5514546361124903,0.19354047689372314,2850.0,4.50258
0.66279,1.2032077550873497,0.5371458116113281,0.6151637194596359,0.3195739679639709,0.4023622838362439,0.21223349774584305,0.6533727815558896,0.6286939542827309,0.38421849237878236,0.6367601573017574,0.8051617611471086,0.8980007096789842,0.8800075971605379,0.5933159195491988,0.507299543550914,0.4292918631748519,0.20424754917621613,0.15552042191347512,0.30989139430600116,0.5231189143755196,0.8959463254050831,1.4192055029477069,1.5514546361124903,0.19354047689372314,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.212988135054752,0.037659920672344485,0.23770210953333729,0.3692420926982705,0.09631274993117606,0.4194815469584361,0.6913788403255654,0.4701798019521919,0.6748506280025869,0.6588177299933908,0.6960084302579318,0.39427472236253513,0.695267300491011,0.7015512859724738,0.535425337110927,0.42467541711952506,0.21463339849064345,0.1793428106529092,0.27978215107806725,0.5926522353333392,0.9141422489816932,0.9751150499560366,1.962517630422038,0.5901179931783146,2850.0,4.50258
0.66279,1.212988135054752,0.037659920672344485,0.23770210953333729,0.3692420926982705,0.09631274993117606,0.4194815469584361,0.6913788403255654,0.4701798019521919,0.6748506280025869,0.6588177299933908,0.6960084302579318,0.39427472236253513,0.695267300491011,0.7015512859724738,0.535425337110927,0.42467541711952506,0.22463341057300568,0.1793428106529092,0.27978215107806725,0.5926522353333392,0.9141422489816932,0.9751150499560366,1.962517630422038,0.5901179931783146,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.350370064701775,0.43514458078331597,0.12627899927068334,0.4523208202164372,0.23263883144073644,0.5969491324304237,0.2087627739618838,0.17508748979044048,0.5774343999178476,1.254755434889294,1.4565300735834792,1.2497001731347877,0.3428990451485183,0.4336101618350659,0.2612789099051127,0.2528899412562292,0.2017236302363358,0.11195037312290455,0.35241671506258426,0.4570045168324409,0.6917375437264939,1.0294760257642552,1.9148898854638292,0.8225123790126139,2850.0,4.50258
0.66279,1.350370064701775,0.43514458078331597,0.12627899927068334,0.4523208202164372,0.23263883144073644,0.5969491324304237,0.2087627739618838,0.17508748979044048,0.5774343999178476,1.254755434889294,1.4565300735834792,1.2497001731347877,0.3428990451485183,0.4336101618350659,0.2612789099051127,0.2528899412562292,0.20772364735603333,0.11195037312290455,0.35241671506258426,0.4570045168324409,0.6917375437264939,1.0294760257642552,1.9148898854638292,0.8225123790126139,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.4690557301635876,0.12016629902654241,0.046733381674873876,0.48277938992535663,0.46987376255601504,0.4558115587906362,0.503639214736705,0.22098271112679085,0.6553530525284432,1.3287178262025023,0.39953705799893674,0.45478403485471974,0.8627235543122289,0.665704005045177,0.526110839658002,0.2046172566199641,0.4760747672778211,0.14891257065674038,0.3989085753441126,0.6301102883963092,0.9591200595820432,1.4899869313279064,1.7188670589035668,0.3609316510124001,2850.0,4.50258
0.66279,1.4690557301635876,0.12016629902654241,0.046733381674873876,0.48277938992535663,0.46987376255601504,0.4558115587906362,0.503639214736705,0.22098271112679085,0.6553530525284432,1.3287178262025023,0.39953705799893674,0.45478403485471974,0.8627235543122289,0.665704005045177,0.526110839658002,0.2046172566199641,0.4800747036933899,0.14891257065674038,0.3989085753441126,0.6301102883963092,0.9591200595820432,1.4899869313279064,1.7188670589035668,0.3609316510124001,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.1884754974986116,0.36753659997953037,0.40936436889840006,0.2021654607448421,0.37701723823011135,0.38438759843676096,0.585326852078455,0.08140599030890809,0.2364117175440289,1.418782780658026,1.0320123891635615,0.06323631226572626,0.7952236854524899,0.41939721732545987,0.28515547483975545,0.39824740524789426,0.6739498991232128,0.16071136771880934,0.30619903108671603,0.4378678494163312,1.020496021431354,1.6976639106325773,1.614065726000704,0.4520835316619395,1200.0,2.77259
0.66279,1.1884754974986116,0.36753659997953037,0.40936436889840006,0.2021654607448421,0.37701723823011135,0.38438759843676096,0.585326852078455,0.08140599030890809,0.2364117175440289,1.418782780658026,1.0320123891635615,0.06323631226572626,0.7952236854524899,0.41939721732545987,0.28515547483975545,0.39824740524789426,0.683949887752533,0.16071136771880934,0.30619903108671603,0.4378678494163312,1.020496021431354,1.6976639106325773,1.614065726000704,0.4520835316619395,750.0,1.83258
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.193807227395482,0.43185626306012526,0.6163374855130899,0.3957498337001655,0.5678278046291589,0.734269216931429,0.1269547968841554,0.41945033288928407,0.572949224481833,1.318403305745823,0.6934866394617968,0.5884990449117463,0.7844445245713431,0.41473930395134173,0.39440026864531424,0.2696319583565039,0.17186410634376192,0.16093550884247576,0.44414196605233014,0.6964085704042644,1.045790307656211,1.438470740811854,2.151285580566666,0.29994857169991485,2850.0,4.50258
0.66279,1.193807227395482,0.43185626306012526,0.6163374855130899,0.3957498337001655,0.5678278046291589,0.734269216931429,0.1269547968841554,0.41945033288928407,0.572949224481833,1.318403305745823,0.6934866394617968,0.5884990449117463,0.7844445245713431,0.41473930395134173,0.39440026864531424,0.2696319583565039,0.18186411261558533,0.16093550884247576,0.44414196605233014,0.6964085704042644,1.045790307656211,1.438470740811854,2.151285580566666,0.29994857169991485,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.3436391675004833,0.39978369416745485,0.538014604225726,0.43153073747843257,0.2664402778653505,0.720470884676625,0.7662615498864895,0.7792636975577791,0.1664462884519944,0.33398947705490606,0.4951969940271071,0.8668217573423518,0.8036996469006171,0.09037187189946397,0.4825288575814997,0.6098068759986608,0.5603371321002807,0.11542637293602896,0.2715845110910819,0.48028231700401197,1.0194204497803323,1.6103461272588964,1.6617242287243876,0.4400462127741683,1200.0,2.77259
0.66279,1.3436391675004833,0.39978369416745485,0.538014604225726,0.43153073747843257,0.2664402778653505,0.720470884676625,0.7662615498864895,0.7792636975577791,0.1664462884519944,0.33398947705490606,0.4951969940271071,0.8668217573423518,0.8036996469006171,0.09037187189946397,0.4825288575814997,0.6098068759986608,0.5683370232582092,0.11542637293602896,0.2715845110910819,0.48028231700401197,1.0194204497803323,1.6103461272588964,1.6617242287243876,0.4400462127741683,750.0,1.83258
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.1896112433166313,0.11294071982668873,0.18193854499930578,0.5892909869469167,0.1503478025912096,0.5457995018301222,0.1376805445886915,0.7727955154137272,0.5154902748461001,0.5845903021045257,0.6838982531466289,0.07863816486230636,0.6275483146172457,0.6315413264678336,0.6487985916264863,0.4827899978376558,0.34623639267771666,0.13153328983986715,0.36815672972039376,0.4314337580415692,1.0729009329046126,0.973358799543983,1.8294587755032317,0.23275264500943124,2850.0,4.50258
0.66279,1.1896112433166313,0.11294071982668873,0.18193854499930578,0.5892909869469167,0.1503478025912096,0.5457995018301222,0.1376805445886915,0.7727955154137272,0.5154902748461001,0.5845903021045257,0.6838982531466289,0.07863816486230636,0.6275483146172457,0.6315413264678336,0.6487985916264863,0.4827899978376558,0.35623636841773987,0.13153328983986715,0.36815672972039376,0.4314337580415692,1.0729009329046126,0.973358799543983,1.8294587755032317,0.23275264500943124,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.3818293351197024,0.6101737773536083,0.22454015075541292,0.30352310010699446,0.4468103654725155,0.43823400386881717,0.26869396015083186,0.39968609131976346,0.5666490558427792,0.9982237248718456,1.567307837743167,0.4329046674823925,0.21438364566516138,0.36909081406966704,0.32504477099804574,0.4050689298366111,0.3050343005936348,0.16558781687842877,0.397756734575067,0.5406636573489866,0.6016503933286911,1.1328222352048094,2.270367814891232,0.353470508522287,2850.0,4.50258
0.66279,1.3818293351197024,0.6101737773536083,0.22454015075541292,0.30352310010699446,0.4468103654725155,0.43823400386881717,0.26869396015083186,0.39968609131976346,0.5666490558427792,0.9982237248718456,1.567307837743167,0.4329046674823925,0.21438364566516138,0.36909081406966704,0.32504477099804574,0.4050689298366111,0.31503430008888245,0.16558781687842877,0.397756734575067,0.5406636573489866,0.6016503933286911,1.1328222352048094,2.270367814891232,0.353470508522287,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.2339592055496929,0.2716934895204657,0.5061342754695971,0.24942716223184824,0.2993664757997793,0.4386798215718769,0.13403146673796856,0.6941931716436683,0.6344089744715763,1.0983202977262465,1.045546654736333,0.3341465228912721,0.4776371961366835,0.5033883635223614,0.23287774227542912,0.6214721023961162,0.1587908378711294,0.17314593466939537,0.44720797083498315,0.4063064317294376,0.723496035074448,0.9753738044130726,1.5660107763118047,0.5282917888666853,2850.0,4.50258
0.66279,1.2339592055496929,0.2716934895204657,0.5061342754695971,0.24942716223184824,0.2993664757997793,0.4386798215718769,0.13403146673796856,0.6941931716436683,0.6344089744715763,1.0983202977262465,1.045546654736333,0.3341465228912721,0.4776371961366835,0.5033883635223614,0.23287774227542912,0.6214721023961162,0.16879084706306458,0.17314593466939537,0.44720797083498315,0.4063064317294376,0.723496035074448,0.9753738044130726,1.5660107763118047,0.5282917888666853,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.2040180718350517,0.37999336766241887,0.12817564074182597,0.1486827609063211,0.4116225673750852,0.2592532109694733,0.7494387105542378,0.7068870883714372,0.22230148255714974,0.0966944947304167,0.23313083091171077,0.8832944222234967,0.4579256514437493,0.8892578972728714,0.5653739310840332,0.6270690116726874,0.6796342475740278,0.12866556050530406,0.3378441669386881,0.5462678074930847,0.9348981656187192,0.9691519701714725,1.4397577090971476,0.4869341380680672,1200.0,2.77259
0.66279,1.2040180718350517,0.37999336766241887,0.12817564074182597,0.1486827609063211,0.4116225673750852,0.2592532109694733,0.7494387105542378,0.7068870883714372,0.22230148255714974,0.0966944947304167,0.23313083091171077,0.8832944222234967,0.4579256514437493,0.8892578972728714,0.5653739310840332,0.6270690116726874,0.681634247303009,0.12866556050530406,0.3378441669386881,0.5462678074930847,0.9348981656187192,0.9691519701714725,1.4397577090971476,0.4869341380680672,750.0,1.83258
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.243334744195217,0.23811103543590717,0.1407876565889928,0.4178626974471342,0.45712813554873366,0.31579212917368105,0.3047064948049017,0.7702183408997716,0.27249298781907744,1.4438274677146374,0.8540426669552514,0.7592749534994098,0.9910624048119983,0.5943895146332182,0.5156145742147888,0.19996518685587747,0.2238287437366939,0.1342731901409092,0.29508160770991493,0.4046206580669395,0.9552414201159679,1.6564308391916165,1.8631753779254523,0.09041769594077016,2850.0,4.50258
0.66279,1.243334744195217,0.23811103543590717,0.1407876565889928,0.4178626974471342,0.45712813554873366,0.31579212917368105,0.3047064948049017,0.7702183408997716,0.27249298781907744,1.4438274677146374,0.8540426669552514,0.7592749534994098,0.9910624048119983,0.5943895146332182,0.5156145742147888,0.19996518685587747,0.23382875323295593,0.1342731901409092,0.29508160770991493,0.4046206580669395,0.9552414201159679,1.6564308391916165,1.8631753779254523,0.09041769594077016,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.4031009662326621,0.03625234009147574,0.5177117691278641,0.460485911768864,0.6072320168724363,0.3284992057688455,0.1022211227206817,0.5242953374760345,0.4273238895553552,0.5585525599974878,0.8470884437712801,0.22842969108354025,0.4111741867643599,0.22417624664339889,0.33839945669877397,0.2654034593705475,0.7108719565451546,0.11364769209919497,0.3206216881788681,0.4266639367095408,1.0381613438860107,1.0149142596057585,2.3157788427128563,0.12596303165277145,2850.0,4.50258
0.66279,1.4031009662326621,0.03625234009147574,0.5177117691278641,0.460485911768864,0.6072320168724363,0.3284992057688455,0.1022211227206817,0.5242953374760345,0.4273238895553552,0.5585525599974878,0.8470884437712801,0.22842969108354025,0.4111741867643599,0.22417624664339889,0.33839945669877397,0.2654034593705475,0.7208719253540039,0.11364769209919497,0.3206216881788681,0.4266639367095408,1.0381613438860107,1.0149142596057585,2.3157788427128563,0.12596303165277145,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.3609566092107253,0.1505162144067229,0.5760067061126585,0.6332988350157904,0.27059757103340665,0.649106927802255,0.4106502407386613,0.25489115369780296,0.598927512203979,0.25324576992695114,1.9105747580868702,0.4961621780015228,0.8031943701078417,0.5141534445693547,0.5306355103142602,0.17685772242211678,0.1707493480021688,0.16621609685337374,0.4409037005544769,0.5499160170888694,0.6110261887356443,1.1918776630680281,1.5678360375472364,0.6826888212592129,2850.0,4.50258
0.66279,1.3609566092107253,0.1505162144067229,0.5760067061126585,0.6332988350157904,0.27059757103340665,0.649106927802255,0.4106502407386613,0.25489115369780296,0.598927512203979,0.25324576992695114,1.9105747580868702,0.4961621780015228,0.8031943701078417,0.5141534445693547,0.5306355103142602,0.17685772242211678,0.18074935674667358,0.16621609685337374,0.4409037005544769,0.5499160170888694,0.6110261887356443,1.1918776630680281,1.5678360375472364,0.6826888212592129,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.371885505440854,0.3546557172230913,0.5444679107783612,0.4318750355213295,0.4195065585500536,0.8360265060693752,0.14925977855547198,0.6666584824413355,0.6036373207945808,0.700547067763304,1.6275422240555526,0.5854004387548605,0.049168686322239044,0.9094345309555487,0.15221998803740935,0.46182951582613485,0.26275916034107294,0.14388348658287498,0.3317256932866746,0.5826450044683437,0.8422682289532917,0.9301281687775547,2.1447456136352043,0.6758626212211093,2850.0,4.50258
0.66279,1.371885505440854,0.3546557172230913,0.5444679107783612,0.4318750355213295,0.4195065585500536,0.8360265060693752,0.14925977855547198,0.6666584824413355,0.6036373207945808,0.700547067763304,1.6275422240555526,0.5854004387548605,0.049168686322239044,0.9094345309555487,0.15221998803740935,0.46182951582613485,0.2727591395378113,0.14388348658287498,0.3317256932866746,0.5826450044683437,0.8422682289532917,0.9301281687775547,2.1447456136352043,0.6758626212211093,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.3408624271901157,0.3453931241156718,0.22496348838482372,0.11240349205729369,0.33595912405320777,0.669145103948202,0.576433617574345,0.3272139995540615,0.18586063522512855,0.11123078554597988,2.1365298119128147,1.382122145691238,0.5766123467205612,0.7189981558859869,0.3709158745953406,0.34431871332247344,0.6926853156776823,0.14758811784781245,0.3667790529524445,0.4974556909379782,1.025594336134846,1.448942473866518,2.1804833916554642,0.2552690044949105,1200.0,2.77259
