chunk_size_1,downloading_time_1,chunk_size_2,downloading_time_2,chunk_size_3,downloading_time_3,chunk_size_4,downloading_time_4,chunk_size_5,downloading_time_5,chunk_size_6,downloading_time_6,chunk_size_7,downloading_time_7,chunk_size_8,downloading_time_8,bandwidth,delay,chunk_size_9,downloading_time_9
0.596974,0.051174,0.492828,0.024781,0.203606,0.007475,0.645047,0.026757,0.535932,0.025565,0.549482,0.02775,0.5844,0.02903,0.401104,0.013157,0.3092577153591555,0.020927,0.453677,0.017073
0.642981,0.030153,0.57165,0.031971,1.030345,0.046171,0.066865,0.037863,0.195549,0.22431,1.098887,0.16392,1.131957,0.156648,0.64752,0.09736,0.178526780879773,0.209574,0.119921,0.020426
0.087936,0.016424,0.257904,0.037502,0.161727,0.213472,0.276774,0.038144,0.296878,7.517556,0.204258,0.407285,0.169826,0.110418,0.603962,0.368518,0.178526780879773,0.209577,0.783712,0.412423
0.747631,0.393592,0.588876,0.276842,0.538198,0.243728,0.539517,0.193528,0.59967,0.257005,0.538893,0.18307,0.473969,0.198642,0.515502,0.21681,0.178526780879773,0.208432,0.280921,0.121568
0.7984,0.323523,0.362138,0.149404,0.340603,0.138451,1.187641,0.41153,1.207387,0.3911,0.726084,0.198563,0.675742,0.207434,0.743213,0.222375,0.178526780879773,0.236961,0.76298,0.208039
0.725302,0.220988,0.71628,0.217685,0.994746,0.30106,0.648802,0.195782,0.386387,0.116106,0.458432,0.13939,0.419637,0.133686,0.395559,0.121309,0.178526780879773,0.209736,0.355587,0.109264
0.335152,0.100449,0.894193,0.266374,0.85519,0.253032,0.444208,0.135079,2.710515,0.712743,2.053958,0.491209,0.522017,0.129085,0.642416,0.289445,0.178526780879773,0.208049,0.670183,0.168951
0.69452,0.169072,0.245348,0.060716,0.2427,0.279499,0.269035,0.131903,0.304755,0.147395,0.375602,0.21089,0.214311,0.103656,0.090823,0.035515,0.178526780879773,0.209791,0.206472,0.098209
0.24327,0.119389,0.099325,0.052007,0.198519,0.095651,0.218116,0.095943,0.174324,0.083667,0.069149,0.041878,0.839342,0.370377,1.321401,0.508699,0.178526780879773,0.209114,1.851865,0.629886
2.476258,0.752719,1.810084,0.498157,0.912705,0.248606,0.985831,0.266055,0.401799,0.111693,2.149892,0.56537,2.92155,0.67838,1.607896,0.400451,0.178526780879773,0.211353,0.610991,0.287647
1.336201,0.316948,2.079322,0.478513,1.041867,0.311779,0.394586,0.091538,0.296484,0.034173,0.635981,0.146468,0.826794,0.292779,0.892632,0.20968,0.178526780879773,0.210223,0.19046,0.294777
0.969386,0.254351,1.099543,0.284643,0.330263,0.08738,0.809176,0.418964,0.85176,0.238187,0.491929,0.259395,0.341416,0.088557,0.170786,0.074034,0.178526780879773,0.220072,0.105247,0.049928
0.455823,0.510516,0.429879,0.104854,1.110824,0.283002,1.05954,0.28295,0.405876,0.100883,0.356332,0.286331,0.539574,0.135845,0.41076,0.106815,0.05072814978333742,0.209276,0.676808,0.176724
1.492069,0.352907,0.816046,0.189327,0.36618,0.289548,0.34276,0.287129,0.171681,0.073139,0.077557,0.012231,0.146296,0.036867,0.394889,0.08386,0.05072814978333742,0.208982,0.307321,0.088018
0.010753,0.052882,0.169343,0.029939,0.3264,0.285709,0.17293,0.359482,0.102181,0.206935,0.040079,0.087551,0.036533,0.078891,0.107128,0.221828,0.05072814978333742,0.213167,0.129207,0.267833
0.143191,0.279645,0.237428,0.426912,0.079135,0.253925,1.352627,1.96017,1.9278,1.354308,0.903693,0.44535,1.787956,0.87796,0.990173,0.442972,0.05072814978333742,0.209469,0.879968,0.378531
0.455663,0.168779,0.360109,0.135838,0.632234,0.239426,0.866435,0.305863,0.695957,0.262294,0.694327,0.257659,0.628896,0.215462,0.326715,0.133894,0.05072814978333742,0.218043,0.623227,0.204957
0.55126,0.191454,0.387365,0.134634,0.387932,0.139684,0.505281,0.17453,0.332066,0.115875,0.233054,0.10919,0.326131,0.092643,0.100605,0.05963,0.05072814978333742,0.235946,0.056668,0.024054
0.062794,0.052291,0.082183,0.038274,0.067629,0.035479,0.69739,0.201238,1.05597,0.336635,0.59096,0.190429,0.597905,0.219972,0.58697,0.182556,0.05072814978333742,0.208511,0.608198,0.192489
0.58582,0.165013,1.105021,0.347098,1.159277,0.843071,0.739594,0.239165,0.868593,0.263618,0.449499,0.1408,0.708207,0.213747,0.354741,0.109718,0.05072814978333742,0.208333,0.373852,0.116667
0.855701,0.252446,1.550731,0.461379,0.003643,0.040915,0.003643,0.04383,0.003643,0.25342,0.006526,0.037161,0.074871,0.051518,0.003643,0.028753,0.05072814978333742,0.233179,1.482364,0.383821
0.955941,0.237563,1.007664,0.257515,0.841118,0.291899,0.86453,0.209643,1.025272,0.2591,0.806535,0.222822,0.768968,0.194237,1.687964,0.383324,0.05072814978333742,0.21045,1.318519,0.30555
0.983095,0.305743,1.396786,0.314098,1.42869,0.309627,1.046275,0.30259,0.703041,0.145797,0.751512,0.161706,0.708524,0.279082,0.658717,0.275401,0.05072814978333742,0.209525,0.851306,0.432475
0.883729,0.390149,0.809277,0.313804,0.336001,0.14943,0.433154,0.166268,0.62895,0.237992,0.813396,0.313531,0.59833,0.232119,0.549846,0.205933,0.046595103926096997,0.20966,0.509855,0.20034
0.502394,0.193915,0.354829,0.138861,0.353599,0.133637,0.643356,0.247116,2.075899,0.726244,2.128473,0.663462,2.127587,0.619181,1.722372,0.438051,0.046595103926096997,0.208798,1.497075,0.384202
1.297266,0.319676,1.0056,0.305342,0.802258,0.192811,0.769609,0.314667,1.044327,0.245112,1.594926,0.367331,1.846306,0.433102,1.395373,0.324044,0.046595103926096997,0.213188,0.564377,0.129812
1.344176,0.322883,1.418806,0.310385,0.671747,0.159467,0.61852,0.291277,0.553115,0.14666,0.547777,0.115782,0.556342,0.125303,0.567977,0.28998,0.046595103926096997,0.213262,0.461252,0.106738
0.590164,0.292767,0.558435,0.306619,0.608754,0.313542,0.641868,0.72709,0.609944,0.292319,0.572493,0.269557,0.553632,0.246712,0.598017,0.269996,0.046595103926096997,0.209256,1.049077,0.431744
1.099598,0.380716,1.124428,0.3459,1.097475,0.292117,0.917048,0.224227,0.360798,0.089721,0.528686,0.128375,0.317156,0.284511,0.315245,0.054125,0.046595103926096997,0.211055,0.3579,0.086945
1.208865,0.292037,0.819219,0.307429,0.515631,0.141437,0.446214,0.284375,0.673157,0.157885,0.542717,0.105457,0.402288,0.283197,0.392429,0.38328,0.046595103926096997,0.213189,1.977751,1.262811
1.139697,0.496752,0.735532,0.278876,0.761707,0.290635,0.751871,0.292259,0.110002,0.044668,0.004681,0.050807,0.006526,0.046049,0.003643,0.036908,0.046595103926096997,0.222617,0.004681,0.044383
0.003643,0.039996,2.431139,0.819845,1.735501,0.535962,1.264025,0.358341,1.24854,0.343558,1.089785,0.300979,1.355409,0.374974,0.973001,0.267412,0.046595103926096997,0.220813,1.370025,0.362187
0.921695,0.240096,0.903726,0.243441,1.144721,0.301199,0.536465,0.157424,0.394248,0.099458,0.37798,0.09563,0.374941,0.09849,2.067029,0.939822,0.046595103926096997,0.209605,1.724997,0.456395
1.95809,0.437785,1.738245,0.360112,1.72942,0.370621,1.62899,0.335322,1.468293,0.291125,0.854049,0.287512,0.241222,1.753375,0.257309,0.053055,0.046595103926096997,0.210424,0.250013,0.519576
0.250665,2.049896,0.228994,0.964824,0.230769,0.586886,0.813353,1.283915,0.950323,0.818588,0.612692,0.405667,0.43471,0.263807,0.282769,0.172761,0.046499542068408485,0.208996,0.263241,0.163004
0.220236,0.136766,0.322506,0.200328,0.46691,0.273426,0.429028,0.248348,0.569745,0.355258,0.465648,0.250131,0.558584,0.322517,2.175731,1.089572,0.046499542068408485,0.209271,2.065322,0.784729
1.65303,0.578957,1.772016,0.579375,0.456915,0.130762,0.51611,0.150134,0.807235,0.233934,0.359505,0.101594,0.299063,0.086592,0.368309,0.129084,0.046499542068408485,0.210164,0.289469,0.270836
0.375697,0.109812,0.625578,0.177318,0.584163,0.171034,0.903106,0.246727,1.109954,0.309197,0.920912,0.271937,0.714513,0.196913,0.807286,0.289283,0.046499542068408485,0.223417,0.813709,0.215583
0.758335,0.208243,0.686014,0.193044,0.681691,0.189883,0.715791,0.186493,0.096438,0.031054,0.362887,0.263898,0.151893,0.188692,0.573089,0.697308,0.046499542068408485,0.208428,0.79453,0.788572
0.623027,0.55248,1.02995,0.751691,0.954884,0.545105,0.898319,0.437681,0.77018,0.364522,0.812458,0.338968,0.773018,0.307645,0.604126,0.245852,0.046499542068408485,0.209182,0.785664,0.298818
0.796177,0.302588001,0.681005,0.257784,0.577683,0.222408,0.70857,0.257861,0.376879,0.139285,0.803741,0.285909,0.788679,0.273865,0.749633,0.255705,0.046499542068408485,0.208942,0.796488,0.264058
0.405542,0.138746,0.449528,0.152197,1.587423,0.46402000100000007,0.508356,0.138585,2.043404,0.51301,1.329721,0.302112,0.128778,0.064199,0.179009,0.034456,0.046499542068408485,0.209714,0.016732,0.049286
0.805994,0.138667,1.028671,0.291994,1.467264,0.328698,0.801761,0.26566,1.353616,0.310394,1.63759,0.364099,0.566722,0.134935,0.765365,0.17099,0.046499542068408485,0.209748,0.644884,0.297252
0.678399,0.153554,1.074254,0.307019,0.368492,0.086648,0.834335,0.195408,1.17515,0.255457,1.253792,0.271173,0.604653,0.116784,0.590465,0.266519,0.046499542068408485,0.210927,0.417723,0.291073
0.453389,0.096495,0.356957,0.078025,0.223829,1.751144,0.492828,0.519527,0.35138,0.32688,0.525655,0.877504,0.463163,0.418705,0.010477,0.010633,0.046499542068408485,0.210136,0.084925,0.079864
0.44252,0.364011,0.488505,0.351963,0.240034,0.167397,1.416909,0.928447,1.344054,0.802617,1.503559,0.669365,1.895991,0.678495,0.476603,0.154936,0.6706325509811466,0.209398,0.123291,0.043602
0.094978,0.032647,0.230413,0.073387,0.270893,0.093687,0.622228,0.199041,0.775027,0.253849,0.252681,0.081477,0.066746,0.053295,0.670992,0.215899,0.6706325509811466,0.209615,0.736028,0.246385
0.349544,0.118921,0.665696,0.21765,0.645222,0.22125,0.003643,0.004719,1.12599,0.354863,0.643571,0.365338,0.63711,0.201651,0.653618,0.199271,0.6706325509811466,0.210658,0.668237,0.203342
0.393473,0.122793,0.254077,0.077593,0.290632,0.091237,0.285656,0.088856,0.26314,0.075445,0.267034,0.083968,0.492172,0.154599,0.904351,0.269951,0.6706325509811466,0.209699,0.54158,0.180301
0.003643,0.000118,1.166764,0.328728,0.949321,0.245366,0.938511,0.251912,0.894419,0.242173,0.874756,0.235211,0.911059,0.244315,0.819505,0.296001,0.6706325509811466,0.211304,0.489675,0.131696
0.920582,0.201662,1.024911,0.273779,0.553312,0.293718,0.003643,0.03472,0.003643,0.041135,0.003643,0.035684,0.003643,0.033736,0.003643,0.037801,0.6706325509811466,0.226215,0.041465,0.002785
0.003643,0.048973,1.522099,0.373961,1.142675,0.324016,0.679599,0.159881,0.527737,0.288048,0.175501,0.046933,0.197194,0.047339,0.40972,0.065668,0.6706325509811466,0.050432,0.507529,0.066568
0.439528,0.065572,0.34588,0.066603,0.269761,0.066185,0.256689,0.056362,0.008418,0.028355,0.073948,0.80928,0.088394,0.126465,0.739188,0.778156,0.6706325509811466,0.017813,1.026566,0.795187
1.002076,0.84635,0.935983,0.627215,0.67274,0.718,0.157931,0.175654,0.47013,0.603336,1.140907,0.019129,1.590758,0.026112,0.322578,0.01638,0.6706325509811466,0.013297,0.978283,0.013703
0.900921,0.016586,0.871487,0.010396,0.604176,0.015712,0.741598,0.016323,0.553067,0.016098,0.621488,0.028864,0.716181,0.028938,0.758293,0.022887,0.6706325509811466,0.012905,0.826777,0.034095
0.710797,0.028867,0.551787,0.016308,0.752187,0.023517,0.883623,0.030286,0.123871,0.015388,0.848365,0.03354,0.702428,0.028896,0.743561,0.021806,0.6706325509811466,0.012613,0.697895,0.021387
0.698649,0.02704,0.320613,0.01929,0.711408,0.029516,0.611834,0.027571,0.601527,0.027452,0.729698,0.028778,0.637057,0.021152,0.518924,0.022148,0.25803016470072676,0.012617,0.883205,0.027383
0.718938,0.029104,0.653442,0.03222,0.773341,0.030122,0.58164,0.022136,0.531349,0.020917,0.292835,0.014803,0.003643,0.002174,0.004681,0.001236,0.25803016470072676,0.012767,0.003643,0.002233
0.003643,0.002295,0.907854,0.730286,0.843513,1.249754,0.641099,0.086696,0.590638,0.306877,0.633148,0.27725,0.936764,0.492341,0.96584,0.540959,0.25803016470072676,0.092414,0.871319,0.493586
0.850499,0.498298,0.890993,0.345018,0.92753,0.627749,0.042502,0.057725,0.317041,0.171219,0.452531,0.259481,0.221468,0.126638,0.288964,0.158793,0.25803016470072676,0.068983,0.241504,0.208017
0.572143,0.317892,0.391478,0.222206,0.387254,0.2242,0.352309,0.240396,0.493218,0.331916,0.61294,0.338429,0.541266,0.34718,0.408037,0.299837,0.25803016470072676,0.07015,0.386715,0.21785
0.668371,0.369913,1.111883,0.610877,0.922935,0.506336,0.237118,0.27882,0.52965,0.19336,0.511754,0.194011,0.50144,0.166956,0.603947,0.200748,0.25803016470072676,0.041006,0.488551,0.169994
0.634268,0.200062,0.395652,0.122809,0.581942,0.148283,1.004768,0.247099,1.417326,0.292484,1.199464,0.212582,1.129274,0.212947,0.963104,0.173218,0.25803016470072676,0.041623,0.392593,0.079377
0.528679,0.100787,0.532327,0.118139,1.034704,0.198185,1.350353,0.21901,1.202313,0.459869,0.950051,0.132673,0.860313,0.116839,0.96756,0.136054,0.25803016470072676,0.043532,1.454007,0.212468
1.406632,0.191783,1.300414,0.152272,1.082055,0.152766,1.200931,0.149355,1.421639,0.179907,1.606976,0.19662,1.247929,0.127739,0.606252,0.058988,0.25803016470072676,0.043703,1.31519,0.236297
1.110142,0.129381,0.698933,0.074737,0.018478,0.006427,0.270262,0.053942,0.26818,0.040596,0.553977,0.070742,0.560355,0.059127,0.636175,0.064824,0.25803016470072676,0.04572,0.509654,0.04928
0.404969,0.107248,0.417689,0.054767,0.456014,0.053206,0.501184,0.049305,0.532442,0.06561,0.110612,0.044422,0.003643,0.010429,0.003643,0.01189,0.25803016470072676,0.042409,0.003643,0.017591
0.041896,0.02973,0.003643,0.007312,2.326313,1.908187,0.907259,0.518065,0.839794,0.081392,0.642872,0.058229,0.857015,0.072944,0.820802,0.070168,0.12219207019377554,0.01842,1.07155,0.08858
0.883859,0.064486,1.068723,0.072633,1.110619,0.072713,0.03371,0.240921,0.234829,0.036381,0.190272,0.033156,0.062899,0.031081,0.418651,0.055131,0.12219207019377554,0.044908,1.050139,0.120092
0.458938,0.117403,0.437751,0.061721,0.257413,0.028812,0.548196,0.071236,0.912315,0.092077,0.58563,0.079086,0.204094,0.064605,0.798683,0.091809,0.12219207019377554,0.041378,0.801742,0.088622
0.805824,0.094491,0.858655,0.098468,0.489187,0.045219,0.595322,0.074388,0.644561,0.068332,0.567949,0.058568,0.484139,0.068714,0.428078,0.051158,0.12219207019377554,0.041531,0.021971,0.014469
0.555115,0.066636,0.421645,0.043437,0.433823,0.063657,0.414617,0.043466,0.265123,0.040786,0.463819,0.056284,0.389789,0.071367,0.441332,0.063632,0.12219207019377554,0.043435,0.348382,0.056565
0.673428,0.089172,0.406198,0.053405,0.472108,0.060582,0.509572,0.110306,0.374922,0.053796,0.331083,0.036009,0.444411,0.069936,0.617078,0.06503,0.12219207019377554,0.043394,0.528515,0.056606
0.216932,0.046219,0.591454,0.072301,0.581393,0.065808,0.676634,0.080848,0.433698,0.077322,0.571756,0.066268,0.463834,0.056622,0.387627,0.053562,0.12219207019377554,0.040328,0.410274,0.044672
0.375416,0.060534,0.447736,0.063592,0.36908,0.040519,0.4275,0.057364,1.090646,0.11839,1.38133,0.14511,1.43886,0.166938,0.706359,0.085457,0.12219207019377554,0.042293,0.994278,0.113707
1.130064,0.108185,0.954559,0.107986,0.821522,0.085062,0.195074,0.031925,0.987871,0.115961,0.061459,0.012946,1.252597,0.138686,1.326441,0.136834,0.12219207019377554,0.044524,1.567603,0.395476
1.627701,0.145742,1.575865,0.127985,0.881221,0.071171,1.09453,0.08597,0.977198,0.087118,0.892546,0.080924,0.960856,0.076109,0.271741,0.03819,0.12219207019377554,0.0444,0.529378,0.0516
0.06799,0.031275,0.003643,0.008234,0.003643,0.010171,0.003643,0.004807,0.036026,0.030646,0.003643,0.004515,0.920631,0.991507,0.022511,0.091973,0.12219207019377554,0.061313,0.257545,0.168687
1.090677,0.207276,0.574797,0.152312,0.568679,0.144633,0.833518,0.10214,0.671246,0.093106,0.796091,0.105054,0.805872,0.097526,0.003643,0.071543,0.35459855542761437,0.002407,0.003643,0.012593
0.003643,0.011575,0.003643,0.02058,0.003643,0.020598,0.003643,0.021606,0.033814,0.026613,0.003643,0.01152,0.168831,0.039616,0.574534,0.176561,0.35459855542761437,0.002392,0.59493,0.143608
0.458823,0.113516,0.565761,0.136585,0.627877,0.142606,0.672325,0.131588,0.267586,0.056969,0.139797,0.045234,0.159476,0.097392,0.013321,0.042686,0.35459855542761437,0.049644,1.085433,0.056356
0.658599,0.056056,0.529013,0.052233,0.300993,0.05684,0.749775,0.051096,0.472278,0.739333,0.880037,0.184145,0.120208,0.06355,0.66426,0.120072,0.35459855542761437,0.048816,0.539575,0.213184
0.494752,0.170129,0.632759,0.16434,0.468428,0.118397,0.604963,0.124782,0.341847,0.065647,0.397792,0.113165,0.425721,0.094186,0.411478,0.076812,0.35459855542761437,0.041973,0.458794,0.192027
0.447677,0.136873,0.427274,0.138713,0.475486,0.032131,0.394676,0.228713,0.423435,0.009553,0.406161,0.218511,0.432541,0.042329,0.416292,0.059202,0.35459855542761437,0.060907,0.403443,0.051093
0.42466,0.070353,0.404162,0.08821,0.412156,0.053795,0.617252,0.108105,0.674195,0.187513,0.681181,0.366026,0.642421,0.229106,0.479089,0.065996,0.35459855542761437,0.060813,0.41552,0.070187
0.427508,0.102648,1.05609,0.162531,1.024129,0.183362,0.882505,0.21106,0.802532,0.117547,0.603065,0.085631,0.84983,0.216782,0.765931,0.072216,0.35459855542761437,0.070909,0.696458,0.179091
0.702368,0.206177,0.737352,0.199333,1.08059,0.233678,0.575288,0.08618,0.09569,0.133842,0.003643,0.040019,0.036382,0.002273,1.257925,0.465962,0.35459855542761437,0.053429,0.819625,0.237571
0.658255,0.221753,0.609266,0.09022,0.768378,0.065698,0.879244,0.121785,0.733432,0.061246,0.675533,0.068487,0.512034,0.053808,0.600372,0.078882,0.35459855542761437,0.103615,0.566044,0.045385
0.493193,0.046806,0.848497,0.102076,1.349697,0.178918,1.110805,0.126023,0.495367,0.061922,0.590777,0.066594,0.605262,0.08014,0.595467,0.073901,0.35459855542761437,0.078412,0.255689,0.038588
0.684061,0.151608,0.172028,0.009622,0.247355,0.058595,0.374307,0.088486,0.367981,0.084335,0.218775,0.052087,0.421884,0.097035,0.481646,0.109128,0.35459855542761437,0.080369,0.58934,0.123631
0.367133,0.089324,0.106263,0.006861,0.436752,0.088704,1.097755,0.195318,1.379595,0.234972,0.140082,0.040051,0.961007,0.17629,1.088818,0.159393,4.350666666666667,0.110077,1.238134,0.458923
1.202774,0.191295,0.042055,0.030066,0.105426,0.012716,0.590511,0.107094,0.324022,0.043226,0.46797,0.070692,0.047803,0.005915,0.698044,0.10617,4.350666666666667,0.074575,0.679545,0.101425
0.50616,0.072492,0.003643,0.003098,0.003643,0.006994,0.003643,0.047333,0.048915,0.006745,0.003643,0.002251,0.006526,1.2e-05,0.006526,0.017365,4.350666666666667,0.077708,0.003643,0.075292
0.003643,0.006238,0.003643,0.001158,1.136877,0.196926,1.093983,0.171439,0.55254,0.067645,0.006526,0.008965,0.834614,0.128177,0.313506,0.04857,4.350666666666667,0.080502,0.195023,0.029498
0.23381,0.045687,0.172491,0.023629,0.285662,0.188662,0.418636,0.032588,0.745413,0.108883,0.635635,0.091734,0.530249,0.075317,0.373384,0.059551,4.350666666666667,0.079504,0.300181,0.040496
0.003643,0.000767,0.003643,0.001315,0.032972,0.002924,0.369906,0.078959,0.26462,0.009135,0.849993,0.113798,0.637554,0.101827,0.003643,0.003928,4.350666666666667,0.088231,0.216127,0.101769
0.93387,0.095465,1.542442,0.140862,1.680041,0.150975,0.581565,0.103697,1.297229,0.057896,0.871598,0.037239,0.003643,0.032416,0.003643,0.00081,4.350666666666667,0.030801,0.003643,0.033199
0.003643,0.000925,0.003643,0.003871,0.003643,0.018419,0.243947,0.117701,0.255501,0.065114,0.22761,0.128611,0.226469,0.048859,0.249034,0.089602,4.350666666666667,0.088279,0.396451,0.112721
0.234624,0.12461,0.277924,0.130766,0.862693,0.202587,0.862693,14.552587,0.862693,0.070272,0.665946,0.063364,0.657826,0.076354,0.630548,0.070527,4.350666666666667,0.071323,0.552365,0.073677
0.509095,0.077947,0.524523,0.06134,0.040092,0.003276,0.801703,0.067654,0.562348,0.049346,0.560282,0.048144,0.566542,0.046667,0.632177,0.05009,4.350666666666667,0.08197,0.257615,0.01003
0.240353,0.017109,0.645716,0.133486,0.666883,0.214352,0.569673,0.175772,0.490477,0.133103,0.003643,0.221663,0.003643,0.010865,0.003643,0.022893,4.350666666666667,0.054764,0.003643,0.042236
0.003643,0.005578,0.003643,0.013316,0.003643,0.052882,0.003643,0.101089,0.003643,0.086419,0.003643,0.089536,0.003643,0.093079,0.003643,0.08711,0.4925770862800566,0.058644,0.003643,0.084356
0.003643,16.875356,0.003643,0.325061,0.003643,0.068788,0.003643,14.968788,0.003643,0.035259,0.048744,0.757509,0.048744,12.970509,0.048744,0.022821,0.4925770862800566,0.059108,1.584416,1.864892
1.584416,11.385892,1.584416,0.31133,0.466155,0.278025,0.466155,9.603025,0.466155,0.089365,0.507733,0.33402,0.507733,7.76402,0.507733,0.166259,0.4925770862800566,0.045594,0.754717,0.418406
0.754717,5.956406,0.754717,0.150855,0.248526,0.12472,0.003643,0.004799,0.003643,0.011279,0.006526,0.004506,0.003643,0.022482,0.003643,0.011537,0.4925770862800566,0.04527,0.003643,0.00573
0.006526,0.010589,0.003643,0.005623,0.003643,0.041447,0.006555,0.003453,0.004681,0.007531,0.003643,0.011288,0.006526,0.003482,0.066448,0.039317,0.4925770862800566,0.050261,1.769094,0.328739
1.269062,0.22768,0.074129,0.050755,0.049932,0.086474,0.003643,0.012631,0.489725,0.213755,0.618634,0.168647,0.844206,0.256345,0.773536,0.234225,0.4925770862800566,0.154416,0.909393,0.254584
0.791992,0.196493,0.733367,0.176887,0.793276,0.190886,0.833082,0.225656,0.526535,0.045537,0.273092,0.022399,0.163691,0.012493,0.028491,0.023092,0.4925770862800566,0.031553,0.436918,0.040447
0.590499,0.051819,0.585524,0.052395,0.607698,0.057876,0.604673,0.057307,0.567092,0.015344,0.003643,0.011702,0.395647,0.023914,0.395647,7.625914,0.4925770862800566,0.036061,0.102366,0.039939
0.684169,0.044721,0.684169,7.674721,0.684169,0.058286,0.211428,0.031006,0.211428,7.659006,0.211428,0.009352,0.96982,0.067605,0.96982,7.725605,0.4925770862800566,0.036975,0.96982,0.086025
0.729912,0.052139,0.729912,7.740139,0.729912,0.066474,0.087063,0.03038,0.087063,7.70638,0.087063,0.001414,0.23178,0.039314,0.23178,6.925314,0.4925770862800566,0.037554,0.23178,0.021446
0.086703,0.02952,0.086703,4.97952,0.086703,0.005355,0.603135,0.050461,0.43,0.067598,1.068176,0.088481,0.760386,0.064649,0.326825,0.033829,0.4925770862800566,0.047069,0.799288,0.097931
0.350531,0.025027,0.746807,0.061797,0.900627,0.081307,0.71788,0.055918,0.698239,0.057347,0.201044,0.015051,0.690472,0.083754,0.003643,0.005004,4.857333333333333,0.038954,0.006527,0.002046
0.003643,0.006759,0.004681,0.000552,0.003643,0.001693,0.003643,0.009684,1.375707,0.132708,0.212399,0.01269,0.235504,0.037273,0.003643,0.002946,4.857333333333333,0.040583,0.685435,0.063417
0.587953,0.046224,0.207683,0.011642,0.110441,0.01021,0.031634,0.000142,0.003643,0.119549,1.23609,0.281476,0.834824,0.176675,0.003643,0.059901,4.857333333333333,0.094472,0.003643,0.055528
0.003643,0.06612,0.003643,0.000241,0.006526,0.00208,0.051811,0.065116,1.013915,0.24945,0.875884,0.189429,0.003643,0.339611,0.003643,0.017561,4.857333333333333,0.099067,0.003643,0.053933
0.003643,0.169694,1.344609,0.342116,1.602344,0.172726,1.602344,5.697726,1.602344,0.155597,1.470067,0.098656,1.470067,5.670656,1.470067,0.137631,4.857333333333333,0.026924,0.657754,0.062076
0.657754,5.633076,0.657754,0.047861,0.003643,0.005659,0.003643,5.578659,0.003643,6e-06,0.003643,0.039735,0.003643,5.612735,0.003643,0.032145,4.857333333333333,0.028702,0.003643,0.067298
0.003643,5.584298,0.003643,0.004635,0.003643,0.00549,0.003643,5.52049,0.003643,0.004572,0.003643,4.936572,0.003643,0.03567,0.003643,0.003114,4.857333333333333,0.029886,0.003643,3.897114
0.003643,0.004044,0.003643,3.893044,0.003643,0.005084,0.003643,3.895084,0.025773,0.008015,0.003643,0.032549,0.003643,0.064861,0.003643,0.042342,4.857333333333333,0.038104,0.003643,0.069896
0.006526,0.087558,0.004681,0.067629,0.003643,0.038085,0.004053,0.032009,0.003643,0.036816,0.003643,0.021524,0.003643,0.017172,0.003643,0.021657,4.857333333333333,0.041566,0.003643,0.022434
