chunk_size_1,downloading_time_1,chunk_size_2,downloading_time_2,chunk_size_3,downloading_time_3,chunk_size_4,downloading_time_4,chunk_size_5,downloading_time_5,chunk_size_6,downloading_time_6,chunk_size_7,downloading_time_7,chunk_size_8,downloading_time_8,bandwidth,delay,chunk_size_9,downloading_time_9
0.003643,0.271922,0.003643,6.992922,0.003643,0.017701,0.003643,0.164722,0.003643,7.024722,0.003643,0.335754,0.057127,7.500524,0.057127,0.663685,0.2761455133387227,0.055878,0.821566,0.042122
0.803521,0.041161,0.770692,0.047612,0.783846,0.048563,0.845962,0.051262,0.788263,0.040259,1.037106,0.055357,0.973813,0.05218,1.058443,0.059441,0.1818874778427992,0.046777,1.309867,0.064223
1.143641,0.056331,1.067232,0.058828,0.851575,0.04209,0.835259,0.047365,0.53511,0.047768,2.136955,0.392942,1.751976,0.093307,1.410873,0.070256,0.1818874778427992,0.049046,1.378819,0.063954
1.100598,0.051671,1.019376,0.047529,1.007352,0.047468,0.691808,0.05015,0.936334,0.041183,0.581196,0.047433,0.559022,0.047375,0.253508,0.045934,0.1818874778427992,0.046996,0.216296,0.017004
0.212623,0.018621,0.23534,0.022767,0.240168,0.018179,0.740006,0.062349,0.655189,0.053643,0.765762,0.062744,0.753119,0.058524,0.779708,0.058507,0.1818874778427992,0.047344,0.739504,0.055656
0.189411,0.014558,0.316177,0.02787,0.578032,0.043883,0.55418,0.042442,0.599782,0.079194,0.410941,0.033222,0.531584,0.040773,0.680952,0.052835,0.1818874778427992,0.046644,0.431831,0.037356
0.564302,0.043372,0.314706,0.023989,0.594333,0.045811,0.498465,0.037805,0.537619,0.042296,0.192863,0.014683,0.398275,0.032365,0.614776,0.048653,0.1818874778427992,0.047346,0.089804,0.008654
0.649394,0.050061,0.841328,0.06506,0.888942,0.065845,0.463107,0.038297,0.755825,0.055085,1.19031,0.080941,0.276936,0.019159,0.999498,0.065479,0.1818874778427992,0.047105,0.699675,0.044895
0.509085,0.048327,0.242724,0.048301,0.233655,0.045805,0.205673,0.047284,1.073139,0.100602,0.393493,0.032162,1.136277,0.095103,1.62963,0.131835,0.1818874778427992,0.046175,1.35008,0.090825
1.318922,0.078475,0.957791,0.053703,1.424496,0.086836,1.241302,0.069228,0.550381,0.04912,1.060818,0.056106,0.971053,0.053686,0.476243,0.046562,0.1818874778427992,0.045895,1.029121,0.064105
1.770568,0.100277,1.18783,0.06256,0.661962,0.045015001000000006,0.675362,0.05113,0.721976,0.051249,0.780289,0.051336,0.725316,0.050932,0.624245,0.04825,0.1818874778427992,0.046105,0.182566,0.049895
0.452285,0.051944,0.287763,0.021962,0.003643,0.000842,0.003643,0.00201,0.003643,0.000163,0.033568,0.005628,0.837202,0.069223,2.385094,0.180995,0.1818874778427992,0.045692,1.677144,0.118308
0.795763,0.053642,0.84115,0.056822,0.053472,0.044336,0.167246,0.048019,0.882042,0.059843,0.829002,0.050722,0.813423,0.055614,0.775942,0.051522,0.14905316439054053,0.04719,1.013973,0.06481
2.326042,0.15532,2.092652,0.134683,0.8418,0.056666,0.83286,0.05163,0.815297,0.056317,0.955368,0.057167,0.681299,0.049714,0.442863,0.046666,0.14905316439054053,0.046629,0.487789,0.047371
0.465083,0.049396,0.935057,0.072881,0.469907,0.047836,0.40692,0.044568,1.108994,0.074279,0.980616,0.062267,0.58166,0.049777,0.805095,0.051363,0.14905316439054053,0.051648,0.455403,0.047352
0.376715,0.022152,0.370026,0.021732,0.380811,0.020632,0.358877,0.020009,0.933676,0.060238,0.955202,0.054385,1.133717,0.060849,1.138606,0.07378,0.14905316439054053,0.053317,1.417014,0.077683
1.358803,0.075789,0.728983,0.048551,0.034856,0.05076,0.003643,0.002273,0.842654,0.055543,0.765883,0.054544,0.719483,0.050337,0.378826,0.045009,0.14905316439054053,0.047519,0.394337,0.046481
0.432217,0.071016,0.394493,0.028708,0.473889,0.047662,0.39195,0.043533,0.111414,0.007186,0.865257,0.092572,0.925034,0.085658,0.764947,0.07039,0.14905316439054053,0.046388,0.460206,0.042612
0.47532,0.040645,0.071406,0.007445,0.003643,0.00024,0.003643,0.001028,0.031139,0.003418,0.003643,0.000302,0.806062,0.068268,0.624278,0.05815,0.14905316439054053,0.047158,0.290384,0.024842
0.295652,0.023499,0.505394,0.043064,0.75725,0.060032,0.725433,0.056228,0.522276,0.043574,0.693141,0.053441,0.214749,0.016533,0.21695,0.020975,0.14905316439054053,0.046709,0.216286,0.015291
0.207802,0.013657,0.218016,0.015636,0.226699,0.016833,0.248037,0.016681,0.220367,0.045428,0.727216,0.330445,0.335542,0.028236,0.687357,0.05425,0.14905316439054053,0.046327,0.357186,0.032673
0.327139,0.026916,0.311144,0.031344,0.616209,0.048714,0.382259,0.031984,0.394159,0.030661,0.366501,0.028105,0.542772,0.042535,0.2092,0.020834,0.14905316439054053,0.046829,0.20876,0.019171
0.223442,0.017735,0.234438,0.017264,0.216999,0.014103,0.213879,0.017762,0.242943,0.025998,0.244471,0.019906,0.276081,0.018814,0.224381,0.015312,0.14905316439054053,0.046304,0.231057,0.015696
0.915954,0.068952,0.788495,0.055276,0.980691,0.071469,0.772128,0.051966,0.791963,0.053531,0.667552,0.045162,0.699649,0.047342,0.641238,0.049442,0.1399461100099108,0.046074,0.453698,0.049926
0.420962,0.046404,0.368308,0.092498,0.178075,0.048786,0.167268,0.017333,0.244338,0.025108,0.207303,0.023177,0.183235,0.021034,0.185319,0.021463,0.1399461100099108,0.046756,0.010517,0.001244
0.19601,0.022312,0.28998,0.032206,0.465173,0.052778,0.344717,0.037866,0.361697,0.042704,0.665758,0.073948,0.357693,0.037809,0.35904,0.038117,0.1399461100099108,0.048185,0.368361,0.040815
0.59383,0.059511,0.405887,0.042812,0.494072,0.048627,0.842132,0.081022,0.732535,0.064581,0.386883,0.032202,0.869819,0.070604,0.841371,0.06542,0.1399461100099108,0.046779,0.801745,0.338221
0.830595,0.061858,0.809531,0.059842,0.314448,0.021783,0.306279,0.026012,0.478912,0.036184,0.390134,0.030349,0.389867,0.026857,0.62105,0.04472,0.1399461100099108,0.046982,1.037571,0.073018
0.892994,0.057966,0.099551,0.047764,0.413552,0.049023,0.413552,14.997023,0.277589,0.050248,0.397918,0.049145,0.397918,13.451145,0.268216,0.276083,0.1399461100099108,0.045777,0.318468,0.053223
0.318468,11.704223,0.214904,0.057122,0.724771,0.086469,0.724771,10.341469,0.724771,0.481428,0.825075,0.094122,0.825075,8.914122,0.825075,0.252579,0.1399461100099108,0.046799,0.797778,0.086201
0.797778,7.467201,0.797778,0.321135,0.850429,0.08671,0.8656,0.075457,0.8656,14.810457,0.08136,0.048045,0.549891,0.047515,0.549891,13.093515,0.1399461100099108,0.08248,0.221837,0.19552
0.926963,0.345099,0.926963,12.123099,0.926963,0.908971,0.923306,0.074094,0.923306,10.822094,0.923306,0.599027,0.945892,0.07463,0.945892,9.47063,0.1399461100099108,0.075044,0.945892,0.568956
0.91544,0.06731,0.91544,7.99331,0.91544,0.469178,0.984363,0.06716,0.984363,6.58216,0.984363,0.525948,0.979446,0.062987,0.979446,5.119987,0.1399461100099108,0.111366,0.979446,0.420634
0.390642,0.046925,0.390642,3.467925,0.390642,0.222434,0.027572,0.045286,0.027572,1.575286,0.938191,0.066511,0.935495,0.058249,0.911189,0.08686,0.1399461100099108,0.047064,0.85213,0.058936
1.013358,0.060878,0.842029,0.051521,0.939208,0.056618,1.033377,0.062565,1.129645,0.064576,0.058373,0.042767,0.627948,0.049297,0.519257,0.050237,0.6361331295301021,0.045771,0.829648,0.048229
0.740092,0.048718,0.598863,0.047038,0.563407,0.033885,0.571282,0.033073,0.376685,0.02378,0.224932,0.012323,0.388913,0.046154,0.402378,0.048472,0.6361331295301021,0.046047,0.31562,0.040953
0.312009,0.039232,0.31887,0.041692,0.318143,0.038816,0.193066,0.025308,0.214175,0.026943,0.478516,0.060622,0.457841,0.057508,0.363953,0.040612,0.6361331295301021,0.046701,0.265444,0.031299
0.067277,0.006433,0.784744,0.094069,2.505625,0.268495,1.853774,0.185396,3.120439,0.270882,1.89271,0.14776,1.865,0.136857,1.515734,0.103319,0.6361331295301021,0.046319,1.333436,0.080681
1.188069,0.066919,1.200775,0.064568,0.90266,0.049926,0.915057,0.046636,0.907025,0.049545,0.896626,0.048875,0.897112,0.049798,0.801059,0.049571,0.6361331295301021,0.047589,0.984881,0.049411
1.423257,0.076789,0.526692,0.047789,1.020048,0.05287,1.143691,0.058386,1.117979,0.054499,1.256275,0.06413,1.391016,0.063914,1.182581,0.056956,0.6361331295301021,0.046757,1.090458,0.054243
0.562113,0.042542,1.093582,0.062285,1.230517,0.117384,1.612677,0.020281,1.985669,0.085084,2.211232,0.082703,1.528189,0.065505,2.820547,0.150159,0.6361331295301021,0.04969,2.148493,0.08831
0.986896,0.043193,0.615465,0.046048,0.153197,0.044194,0.694275,0.128463,0.570111,0.21486,0.716521,0.047647,1.155787,0.08509,1.870205,0.135117,0.6361331295301021,0.045576,0.419733,0.031424
0.303749,0.023777,0.323287,0.04896,0.349679,0.047466,0.264108,0.0496,0.270104,0.042956,0.259288,0.036329,0.003643,0.001011,0.632756,0.084829,0.6361331295301021,0.045559,0.330831,0.042441
0.345808,0.043344,0.676309,0.083202,0.946592,0.107352,0.61882,0.067123,0.571888,0.058783,0.600141,0.065727,0.628484,0.058182,0.594361,0.054360001000000005,0.6361331295301021,0.045928,0.704964,0.063072
0.96027,0.081708,0.529894,0.039948,0.441871,0.030799,0.449422,0.03732,0.719198,0.055762,0.653701,0.048212,0.708558,0.14204,0.583532,0.046537,0.6361331295301021,0.046406,0.545251,0.044594
0.447705,0.030115,1.122705,0.080575,0.481107,0.053926,0.003643,0.003247,0.003643,0.000409,0.003643,0.001636,0.092947,0.044846,0.092947,15.045846,0.2610468319559229,0.044676,0.004053,0.002324
0.004053,13.492324,0.003643,0.302694,2.542371,1.107477,2.542371,12.724477,1.726422,1.06209,1.970392,0.485355,1.970392,11.642355,1.520494,0.567098,0.2610468319559229,0.046144,1.324587,0.262856
1.324587,10.290856,1.039482,0.518704,1.501096,0.251886,1.009174,0.143862,1.513777,0.194391,0.96156,0.117315,1.650743,0.17829,1.440823,0.140516,0.2610468319559229,0.048045,1.207617,0.102955
1.594859,0.131075,1.10838,0.081985,1.170806,0.081691,2.004628,0.13608,0.843666,0.057801,0.872602,0.050385,0.842527,0.062558,0.003643,0.003205,0.2610468319559229,0.047346,0.287501,0.054654
0.078524,0.04267,2.256077,0.159512,1.572877,0.112928,1.609232,0.10242,1.457808,0.084292,1.025296,0.057669,0.928095,0.052628,0.326231,0.051612,0.2610468319559229,0.049884,0.664069,0.050116
0.269879,0.05271,0.003643,0.001784,0.046819,0.043156,0.064483,0.128465,0.899647,0.662916,1.254075,0.517045,0.693184,0.226903,0.748681,0.22261,0.2610468319559229,0.04827,0.564243,0.14373
0.788007,0.176552,0.754096,0.155403,0.737995,0.140137,0.724631,0.130146,0.762273,0.118195,0.708829,0.105935,0.632778,0.083053,0.930105,0.118813,0.2610468319559229,0.045676,0.45962,0.057324
0.450165,0.055572,0.454314,0.052726,0.441052,0.053387,0.527487,0.063324,0.491522,0.058331,0.003643,0.003013,0.006526,0.004935,0.003643,0.0007,0.2610468319559229,0.045882,0.003643,0.000118
0.006526,0.001483,0.003643,0.003321,0.003643,0.0023,0.004053,0.002445,0.004681,0.000326,0.004053,0.001467,0.004681,0.003148,0.035535,0.001089,0.2610468319559229,0.045641,0.003643,0.004359
1.13125,0.128119,1.702507,0.170047,0.843105,0.076544,1.552398,0.13653,0.709866,0.058632,1.015109,0.080489,1.156214,0.089032,1.409154,0.109017,0.2610468319559229,0.046432,1.320094,0.100568
0.003643,0.000857,0.003643,0.001706,0.003643,0.001902,0.003643,0.002658,0.003643,0.001043,0.003643,0.000198,0.089163,0.006823,1.272678,0.098825,0.2610468319559229,0.047442,1.339532,0.098558
0.003643,0.001154,0.003643,0.00161,0.003643,0.009025,0.533877,0.666121,0.336227,0.160345,0.781296,0.274076,0.828154,0.244396,0.772177,0.190522,0.17122293906810035,0.044396,0.757957,0.165604
0.546147,0.113468,0.417931,0.077105,0.512341,0.097137,0.775912,0.133723,0.030679,0.002282,0.44738,0.068119,0.473737,0.068022,0.468245,0.066004,0.17122293906810035,0.046014,0.178748,0.021986
0.003643,0.000261,0.006526,0.003301,0.003643,0.003244,0.004681,0.002151,0.003643,0.046988,0.006555,0.001074,0.003643,0.000944,0.006526,0.001215,0.17122293906810035,0.045647,0.003643,0.000353
0.003643,0.000364,0.006526,0.000541,0.003643,0.002486,0.006526,0.003961,0.003643,0.000864,0.003643,0.001743,0.003643,0.045713,0.003643,0.088627,0.17122293906810035,0.04964,0.049754,0.72736
0.049754,12.15236,0.049754,0.016248,0.003643,0.005209,0.003643,10.241209,0.003643,0.036346,2.608404,1.571845,2.608404,8.564845,2.608404,0.271067,0.17122293906810035,0.045627,2.490995,0.636373
2.490995,6.841373,2.490995,0.224587,2.178004,0.174667,1.549939,0.119222,1.300314,0.085352,1.17035,0.079217,1.085574,0.067605,1.042884,0.062123,0.17122293906810035,0.047068,1.023999,0.065932
1.170833,0.065552,1.242335,0.068519,0.66908,0.055634,0.615415,0.048763,0.644984,0.04711,0.805823,0.0634,1.967363,0.148039,0.003643,0.002116,0.17122293906810035,0.045975,0.908717,0.063025
1.884517,0.124603,1.559691,0.092199,0.003643,0.044895,0.429153,0.049644,0.003643,0.004231,0.003643,0.00124,0.003643,15.78624,0.003643,0.02352,0.17122293906810035,0.045596,0.003643,0.001404
0.003643,13.809404,0.003643,0.003177,0.003643,11.835177,0.003643,0.000317,0.006526,0.001156,0.006526,9.876156,0.003643,0.015342,0.003643,0.003232,0.17122293906810035,0.045768,0.003643,7.900232
0.003643,5.954077,0.003643,0.028511,0.006526,0.002228,0.006526,3.981228,0.003643,0.000618,0.003643,0.001482,0.003643,2.027482,0.003643,17.616482,0.17122293906810035,0.021168,0.003643,0.019832
0.003643,15.608832,0.003643,0.020646,0.003643,1.144378,0.003643,15.639378,0.003643,0.039903,0.003643,14.534903,0.045632,0.048523,0.045632,1.376523,0.17122293906810035,0.045477,0.045632,13.684523
0.045632,0.274091,0.045632,12.582091,0.045632,0.020542,0.567283,0.899114,0.567283,11.726114,0.567283,0.026505,0.527273,0.254105,0.527273,9.786105,0.6335652173913043,0.020106,0.527273,0.022894
0.626272,0.253896,0.626272,7.835896,0.626272,0.022849,0.503247,0.179083,0.503247,5.883083,0.503247,0.024155,0.041028,0.010716,0.041028,3.925716,0.6335652173913043,0.019834,0.041028,0.022166
0.921899,0.277533,0.921899,2.895533,0.921899,0.041175,1.112107,0.53602,1.112107,2.89602,1.112107,0.031348,1.313931,0.2598,1.313931,2.9028,0.6335652173913043,0.020278,1.313931,0.052722
0.673826,0.117756,0.673826,2.874756,0.673826,0.02215,1.197325,0.205595,1.033837,0.162207,0.812667,0.109421,0.258637,0.031124,0.003643,0.000883,0.6335652173913043,0.045954,0.003643,4.6e-05
0.003643,7.2e-05,0.003643,0.001493,0.006526,0.000595,0.003643,0.000772,0.003643,0.002709,0.056992,0.008648,0.59177,0.067066,0.433309,0.046555,0.6335652173913043,0.047142,1.018996,0.098858
0.826025,0.07614,1.109831,0.100879,2.318502,0.195327,2.636079,0.205876,2.394516,0.170008,0.518149,0.033143,0.190911,0.009577,0.833473,0.055281,0.6335652173913043,0.046551,1.470136,0.088449
0.590028,0.047288,1.793824,0.095145,0.52559,0.046057,1.752999,0.089496,0.856,0.050179,0.756978,0.047241,2.152578,0.097817,0.978096,0.052013,0.6335652173913043,0.050679,1.037632,0.053321
0.585625,0.05158,0.147449,0.042374,0.155449,0.042928,0.020513,0.044743,0.60326,0.056443,0.767857,0.06854,0.453652,0.039184,0.443748,0.037844,0.6335652173913043,0.046239,0.787779,0.066761
1.345779,0.350524,0.935674,0.066212,0.384041,0.052429,0.099806,0.045221,0.866728,0.061684,0.815749,0.053429,1.539748,0.094611,1.254283,0.067514,0.6335652173913043,0.04744,1.615691,0.08356
3.271867,0.166802,1.900735,0.094898,0.168827,0.049555,0.77186,0.051096,0.775493,0.042517,0.775208,0.049032,0.708836,0.056255,0.639516,0.048897,0.6335652173913043,0.046601,0.592244,0.051399
0.003643,0.004942,0.003643,0.000782,0.003643,0.001738,0.003643,0.001992,0.004681,0.002757,0.039811,0.049891,0.003643,0.003422,0.974393,0.72649,0.6335652173913043,0.044057,0.633576,0.250943
0.859161,0.281186,0.804768,0.214158,1.104918,0.249022,0.394954,0.074435,0.003643,0.001221,0.003643,0.002697,0.006526,0.001783,0.003643,0.001872,0.6335652173913043,0.045411,0.003643,0.000589
0.003643,0.00053,0.112188,0.024449,0.003643,0.000532,0.639904,0.111761,0.434231,0.065878,0.435473,0.069092,0.405146,0.063874,0.429454,0.059183,0.16835264195431177,0.045423,0.438007,0.057577
0.941327,0.12466,1.038677,0.118779,0.547537,0.057382,0.515827,0.055314,0.473672,0.053176,0.566002,0.060144,0.519047,0.053787,0.563432,0.146454,0.16835264195431177,0.04521,0.440122,0.06279
0.351347,0.028976,0.428775,0.041912,0.386324,0.03708,0.421838,0.043735,0.478716,0.047993,0.446459,0.047331,0.471781,0.048667,0.503471,0.052513,0.16835264195431177,0.046673,0.452596,0.047327
0.564225,0.056181,0.382972,0.036415,0.396339,0.041106,0.452868,0.04584,0.415859,0.040884,0.457532,0.047156,0.433202,0.044505,0.659632,0.067301,0.16835264195431177,0.046325,0.04646,0.004675
1.205619,0.12172,2.191472,0.203803,1.615912,0.140776,1.685532,0.399873,1.841212,0.143485,1.727709,0.125782,1.791529,0.117689,1.171325,0.075746,0.16835264195431177,0.049378,1.190375,0.073622
1.088733,0.067257,1.403131,0.088795,1.520437,0.088486,1.128194,0.059948,1.199201,0.06356,0.018627,0.044395,0.246919,0.049438,0.342393,0.047746,0.16835264195431177,0.048816,0.26942,0.051184
0.367911,0.052819,0.535877,0.077712,0.324373,0.042463,0.305628,0.04028,0.550544,0.067317,0.28641,0.033135,0.484284,0.057867,0.5044,0.059801,0.16835264195431177,0.046901,0.038724,0.004099
0.517811,0.057472,0.238936,0.03012,0.158143,0.017336,1.253032,0.13667,1.142703,0.118662,0.57837,0.055863,0.20449,0.014173,0.003643,0.000517,0.16835264195431177,0.046029,0.003643,0.000971
1.2334,0.116392,0.887701,0.07336,0.553733,0.047154,0.372658,0.029797,0.061287,0.010003,0.520236,0.040154,0.945782,0.072965,0.805551,0.061371,0.16835264195431177,0.047524,0.953745,0.066476
0.984071,0.064544,0.86203,0.055237,0.775464,0.051892,0.561438,0.048185,0.613039,0.044808,0.636254,0.049785,0.702211,0.053918,0.677605,0.05354,0.16835264195431177,0.047218,0.960169,0.066782
1.516387,0.098979,1.000256,0.061211,1.471287,0.086715,2.324067,0.136472,1.065177,0.059907,3.623611,0.459346,2.050407,0.11464,2.722157,0.129355,0.16835264195431177,0.046801,0.68918,0.053199
0.433543,0.04957,0.653724,0.044611,0.493781,0.03947,0.777124,0.055947,0.696567,0.051401,0.596756,0.048555,0.469134,0.049941,0.546508,0.046168,1.0402222222222222,0.046293,0.231327,0.017707
0.005433,0.001522,0.057829,0.004283,1.810855,0.121353,1.103617,0.071431,0.597059,0.035344,1.117164,0.071031,2.649806,0.152288,1.750877,0.089512,1.0402222222222222,0.046296,1.69727,0.090704
0.688123,0.054353,0.003643,0.000503,0.003643,7.1e-05,0.003643,0.000444,0.003643,0.00065,0.003643,0.002645,0.116088,0.044556,0.003643,0.001875,1.0402222222222222,0.046605,1.371918,0.445395
0.676955,0.144609,0.003643,0.00221,0.003643,0.002093,0.003643,0.001157,0.003643,0.001948,0.003643,0.001997,0.006526,0.002927,0.066474,0.013883,1.0402222222222222,0.044863,1.137697,0.215137
0.883584,0.152082,0.625219,0.093121,0.691567,0.083938,0.652039,0.075628,0.652932,0.075292,0.747832,0.087518,0.439875,0.049832,0.006526,0.000545,1.0402222222222222,0.046354,0.003643,0.000646
0.003643,0.000828,0.003643,0.000169,0.050882,0.004989,1.358969,0.152065,0.1628,0.014874,0.426639,0.040707,1.303484,0.119819,1.380169,0.111769,1.0402222222222222,0.046577,1.563512,0.119423
1.489042,0.099808,1.591378,0.101334,2.21496,0.139283,2.875541,0.178209,1.825548,0.367512,0.003643,0.000842,0.003643,0.001285,0.003643,0.000381,1.0402222222222222,0.045201,0.003643,0.000799
0.070731,0.046931,0.788111,0.398169,1.161889,0.359669,2.004538,0.47641,2.098446,0.401345,2.692932,0.378391,3.11987,0.637231,2.655342,0.271183,1.0402222222222222,0.046426,2.703235,0.239574
2.633278,0.204243,2.282427,0.15179,2.448196,0.150638,2.331059,0.131882,1.770463,0.088975,2.197675,0.377583,1.074048,0.051092,0.172053,0.048505,1.0402222222222222,0.04639,0.186527,0.04861
0.085108,0.045954,0.003643,0.002428,0.004681,3.6e-05,0.003643,0.001002,0.073918,0.04997,0.003643,0.002327,2.865433,0.91202,2.711036,0.503509,1.0402222222222222,0.046346,2.120508,0.302654
1.892368,0.228804,1.393172,0.152624,0.039468,0.00056,0.640216,0.063682,0.698733,0.061863,0.492054,0.047651,0.528919,0.047465,0.529566,0.046223,1.0402222222222222,0.047061,0.326155,0.032939
0.148649,0.009741,0.417577,0.038523,0.574412,0.047301,0.577293,0.053208,0.219814,0.017782,0.003643,0.000485,0.338647,0.033468,0.414509,0.038011,1.0049655172413794,0.047148,0.278361,0.026852
0.38178,0.032909,0.384922,0.035141,0.4616,0.042697,0.586249,0.054068,0.187267,0.015903,0.379491,0.035275,0.388704,0.036045,0.06059,0.00676,1.0049655172413794,0.047487,0.3706,0.034513
0.966606,0.086349,0.003643,0.001224,0.003643,0.000359,0.003643,0.001494,0.003643,0.000631,0.003643,0.001456,0.003643,2.9e-05,0.003643,0.001113,1.0049655172413794,0.044852,0.003643,0.001148
0.003643,0.002198,0.003643,0.002422,0.075023,0.013425,0.683587,0.052677,0.515179,0.041649,0.43034,0.033445,0.563928,0.04271,0.483431,0.038508,1.0049655172413794,0.046733,0.306362,0.022267
0.368455,0.029956,0.198631,0.01347,0.376935,0.030662,0.404371,0.032883,0.459869,0.037618,0.583645,0.047503,0.3082,0.023872,0.024474,0.003942,1.0049655172413794,0.047423,0.285584,0.020577
0.359175,0.026556,0.403418,0.03137,0.317296,0.036881,0.312703,0.028346,0.276497,0.017283,0.372678,0.031511,0.181567,0.013328,0.197768,0.014128,1.0049655172413794,0.047653,0.414973,0.033347
0.448819,0.036032,0.415267,0.032623,0.340533,0.027801,0.207063,0.015787,0.312741,0.023257,0.327017,0.031934,0.551276,0.045269,0.596741,0.067525,1.0049655172413794,0.046386,0.317604,0.028614
0.790608,0.063887,0.822484,0.060844,0.492481,0.037744,0.371012,0.029736,0.289166,0.019216,0.040991,0.004148,0.390376,0.029299,0.364185,0.024104,1.0049655172413794,0.04741,0.449836,0.03859
0.623994,0.048288,0.304183,0.021442,0.390067,0.034524,0.480494,0.043195,0.722304,0.057381,0.629322,0.037015,0.57871,0.040737,0.134171,0.008175,1.0049655172413794,0.046475,0.615093,0.044525
