chunk_size_1,downloading_time_1,chunk_size_2,downloading_time_2,chunk_size_3,downloading_time_3,chunk_size_4,downloading_time_4,chunk_size_5,downloading_time_5,chunk_size_6,downloading_time_6,chunk_size_7,downloading_time_7,chunk_size_8,downloading_time_8,bandwidth,delay,chunk_size_9,downloading_time_9
0.888837,0.113743,1.057269,0.128505,0.963208,0.126055,1.056862,0.222814,1.043988,0.150014,1.269072,0.218907,0.955516,0.092817,0.814631,0.201041,0.2666959283857927,0.086702,0.028395,0.001298
0.377556,0.055476,0.37794,0.083801,0.396776,0.03987,0.464048,0.062308,0.003643,0.0038,0.003643,0.12675,0.003643,0.146068,0.045562,1.262419,0.2666959283857927,0.095497,1.715621,2.491503
1.693085,1.16856,1.503973,0.892602,2.42546,0.924813,0.606247,0.207119,0.452398,0.145239,0.17403,0.049286,0.556493,0.181329,0.723206,0.238936,0.2666959283857927,0.097464,1.101176,0.302536
0.787345,0.285358,0.423228,0.137142,0.038337,0.09872,0.003643,0.001052,1.267687,0.353189,0.82232,0.2131,0.226193,0.056646,0.323011,0.095237,0.2666959283857927,0.107123,0.326817,0.084877
0.269869,0.067911,0.28048,0.176935,0.290606,0.088241,0.115446,0.003463,0.167355,0.042749,0.010059,0.004789,0.526846,0.135437,0.080603,0.002509,0.2666959283857927,0.086286,0.280078,0.073714
0.234178,0.218518,0.227012,0.041034,0.389624,0.104391,0.405393,0.110491,0.500883,0.135243,0.394438,0.138269,0.33419,0.09294,0.166908,0.038807,0.2666959283857927,0.085998,0.752667,0.358002
0.223597,0.064128,0.003643,0.000278,0.003643,0.018117,0.003643,0.00283,0.003643,0.00751,0.050935,0.015298,0.506752,0.121431,0.428245,0.10361,0.2666959283857927,0.088378,0.160965,0.067622
0.443746,0.098346,0.422758,0.126181,0.413249,0.320956,0.395362,0.036255,0.384933,0.099022,0.129123,0.036155,0.793708,0.260958,0.627426,0.138559,0.2666959283857927,0.092063,0.178806,0.038937
0.522809,0.134869,0.52397,0.127489,0.41357,0.147221,0.373046,0.072188,0.387516,0.155633,0.401255,0.108027,0.399742,0.058814,0.550816,0.143725,0.2666959283857927,0.111803,0.380771,0.067197
0.387105,0.369013,0.121902,0.148508,0.003643,0.079065,0.003643,0.127828,0.003643,0.056778,0.003643,0.060996,0.003643,0.061975,0.003643,0.066527,0.12562068965517242,0.097532,0.003643,0.024468
0.535971,2.353966,0.449262,0.850867,0.504706,0.752985,0.463633,0.572916,0.44774,0.443077,0.531466,0.456883,0.517893,0.520321,0.408243,0.317476,0.12562068965517242,0.091824,0.431956,0.316176
0.430522,0.352567,0.392093,0.217056,0.424245,0.281904,0.459936,0.302768,0.468387,0.322658,0.50012,0.29592,0.003643,0.005039,0.003643,0.001511,0.12562068965517242,0.08476,0.003643,0.10724
0.003643,0.001377,0.027989,0.018242,0.139132,0.078072,0.643212,0.385401,0.881401,0.440994,0.845465,0.355721,0.741089,0.318255,0.452972,0.195488,0.12562068965517242,0.086232,0.964265,0.713768
0.993451,0.344561,0.099177,0.02968,0.003643,0.007637,0.003643,0.019682,0.003643,0.001699,0.006526,0.096749,0.003643,0.209501,0.003643,0.149791,0.12562068965517242,0.09484,0.031999,0.53116
1.29921,3.161509,0.838868,1.104652,0.440733,0.426279,0.272754,0.277447,0.12694,0.113981,0.026905,0.024503,0.490599,0.554307,0.637914,0.918177,0.12562068965517242,0.087605,0.402501,0.350395
0.316197,0.244163,0.003643,0.004197,0.003643,0.000232,0.054761,0.0352,0.003643,0.024207,1.424553,1.050227,1.025462,0.584044,1.108292,0.645263,0.12562068965517242,0.102025,1.059497,0.593975
0.453534,0.250769,0.006526,0.002767,0.003643,0.006077,0.003643,0.01049,0.003643,0.006013,0.003643,0.008313,0.003643,0.085672,0.043751,0.00855,0.12562068965517242,0.086568,1.051314,0.536432
0.003643,0.029872,0.003643,0.002323,0.006526,0.398324,0.004681,0.003089,0.040828,0.025207,0.003643,0.009222,0.182245,0.087076,0.003643,0.014262,0.12562068965517242,0.115066,0.646878,0.299934
0.394249,0.19904,0.344701,0.186476,0.044622,0.014275,0.973294,0.49425,1.000821,0.370441,0.003643,0.014926,0.003643,0.069914,0.003643,0.022029,0.12562068965517242,0.097366,0.003643,0.028634
0.003643,0.036119,0.034733,0.012256,0.548412,0.185273,0.003643,0.021732,0.003643,0.068737,0.004681,0.005371,0.217978,0.062183,0.003643,0.01133,0.12562068965517242,0.086216,0.586981,0.183784
0.748976,0.215542,0.804969,0.265572,0.712404,0.204137,0.506028,0.124074,1.054911,0.283108,1.659949,0.421453,1.659949,13.109453,0.903129,0.146885,1.4705088161209068,0.090302,1.506536,0.336698
1.506536,11.297698,1.506536,0.019345,1.141641,0.238459,1.141641,9.444459,1.141641,0.076225,0.955054,0.181983,0.955054,7.568983,0.955054,0.056967,1.4705088161209068,0.081448,1.489361,0.348552
1.489361,5.755552,1.489361,0.136914,1.098899,0.187698,1.098899,3.864698,1.098899,0.06985,1.150957,0.292045,1.150957,2.155045,1.150957,0.210953,1.4705088161209068,0.126596,1.114579,0.189404
1.114579,0.237404,1.114579,0.055295,1.114579,0.103295,0.922739,0.064756,0.922739,1.912756,0.922739,0.202577,0.780554,0.109877,0.780554,1.673877,1.4705088161209068,0.16252,0.780554,0.12548
1.054631,0.116411,1.054631,1.721411,1.054631,0.245325,0.753867,0.041461,0.753867,1.577461,0.753867,0.23818,0.003643,0.171782,0.003643,1.325782,1.4705088161209068,0.143526,0.003643,1.279474
0.003643,1.291582,0.003643,1.334157,0.003643,1.086238,0.003643,0.029894,0.003643,1.091894,0.003643,1.078452,0.003643,1.252806,0.006526,1.101717,1.4705088161209068,0.107404,0.003643,1.111596
0.003643,1.136132,0.003643,1.158554,0.003643,1.17292,0.003643,1.293255,0.003643,0.066361,0.003643,1.214195,0.072974,0.000397,0.072974,4.387397,1.4705088161209068,0.097246,0.072974,3.163754
0.003643,2.608169,0.003643,0.122639,1.161111,0.12656,0.298123,0.038357,1.444791,0.146364,1.515251,0.139164,1.032885,0.095442,0.433024,0.0421,1.4705088161209068,0.059561,0.787725,0.076439
1.532859,0.155117,0.751332,0.078894,0.662457,0.057399,0.764662,0.073498,1.410677,0.119982,1.557131,0.120153,1.540177,0.115928,0.914992,0.070896,1.4705088161209068,0.062761,0.003643,0.000239
0.003643,0.161301,0.003643,0.086514,0.003643,0.070408,0.003643,0.007976,0.003643,0.0502,0.003643,0.037579,0.060365,0.086174,0.070699,1.549111,1.4705088161209068,0.060042,0.316629,0.580958
0.360537,0.407658,0.003643,0.014575,0.003643,0.060939,0.006526,0.044031,0.003643,0.089782,0.034414,0.032117,0.139039,0.134226,0.922314,0.49172,1.4705088161209068,0.062565,0.760982,0.229435
0.512677,0.145831,0.508916,0.128871,0.458881,0.100954,0.473104,0.098742,0.531311,0.095916,0.681591,0.104905,0.467532,0.074536,0.519962,0.07986,1.1583703703703705,0.059958,0.481005,0.077042
0.5661,0.089627,0.705779,0.10257,0.715913,0.096493,0.745606,0.096012,0.813879,0.092789,1.41821,0.166314,0.907356,0.094612,0.660787,0.079765,1.1583703703703705,0.059586,0.656285,0.071414
0.475534,0.051598,0.475414,0.05039,0.360785,0.0447,0.541693,0.061936,0.544266,0.058948,0.46059,0.049148,0.514987,0.059019,0.633816,0.068241,1.1583703703703705,0.063001,0.368608,0.036999
0.090932,0.017157,0.882933,0.090996,0.304467,0.039125,0.003643,0.000856,0.003643,0.001233,0.003643,0.000833,0.003643,0.00196,0.003643,0.002183,1.1583703703703705,0.05947,0.003643,0.00153
0.003643,0.001505,0.054498,0.009809,0.003643,0.002758,0.003643,0.00103,0.003643,0.001855,0.003643,0.002,0.281585,0.02989,0.003643,0.001645,1.1583703703703705,0.059281,0.394015,0.045719
0.532901,0.06201,0.661495,0.063379,0.73013,0.079208,0.760512,0.07685,0.774449,0.079354,0.360243,0.043282,0.158351,0.018317,0.88489,0.086934,1.1583703703703705,0.06356,0.95838,0.09044
0.406875,0.044792,0.607253,0.065731,0.558455,0.059625,0.743833,0.074099,0.806378,0.079415,0.290059,0.029064,0.761469,0.076831,0.681552,0.072201,1.1583703703703705,0.064503,0.830359,0.079497
0.489196,0.048807,0.663157,0.07238,0.847027,0.085069,0.790171,0.078336,0.564442,0.061521,0.584427,0.06383,0.688158,0.063093,0.66958,0.070769,1.1583703703703705,0.059789,0.066206,0.010211
0.003643,0.000927,0.003643,0.000488,0.003643,0.002514,0.003643,0.003779,0.003643,0.002919,0.003643,0.003,0.003643,0.026805,0.041884,0.012929,1.1583703703703705,0.060719,1.252986,0.118281
1.430017,0.125716,1.772018,0.14785,1.503354,0.119519,1.245565,0.150384,0.881299,0.067995,0.977531,0.085912,0.280166,0.068701,0.254474,0.058786,1.1583703703703705,0.06221,0.658678,0.07079
0.007819,5.4e-05,0.305052,0.040527,0.413493,0.054598,0.493941,0.055823,0.631608,0.071972,0.515116,0.063556,0.401728,0.049558,0.378707,0.045246,1.1583703703703705,0.060673,0.486536,0.064327
0.556875,0.0585,0.598182,0.06807,0.548508,0.062737,0.467303,0.056231,0.494322,0.057302,0.752874,0.084248,0.730784,0.07911,0.763744,0.0836,0.20131182795698924,0.063017,0.768641,0.375983
0.454402,0.050382,0.630071,0.071485,0.50463,0.057871,0.631185,0.069879,0.586205,0.066027,0.009361,0.000372,0.669837,0.074598,0.442424,0.050983,0.20131182795698924,0.061168,0.508674,0.060832
0.673474,0.072754,0.487847,0.053878,0.501907,0.053746,0.520696,0.060219,0.199642,0.024072,0.15049,0.012423,0.120217,0.019215,0.278953,0.030658,0.20131182795698924,0.060096,0.171809,0.021904
0.176311,0.028604,0.150651,0.017054,0.146167,0.021523,0.215775,0.023533,0.32231,0.037873,0.14659,0.014449,0.177287,0.021773,0.195426,0.025812,0.20131182795698924,0.06235,0.221711,0.02465
0.316058,0.038179,0.176189,0.016211,0.063287,0.010424,0.183991,0.029837,0.254674,0.027301,0.060068,0.006474,0.201362,0.023238,0.198515,0.020801,0.20131182795698924,0.060377,0.179463,0.020623
0.189059,0.023682,0.393266,0.050906,0.452907,0.045669,0.468921,0.054534,0.421062,0.051551,0.427558,0.051192,0.529373,0.056385,0.587802,0.071458,0.20131182795698924,0.072072,0.605695,0.053928
0.583942,0.064467,0.363229,0.041233,0.328979,0.036183,0.344939,0.033063,0.110742,0.01453,0.160849,0.050175,0.706754,0.758726,0.394285,0.404419,0.20131182795698924,0.093126,0.366854,0.385874
0.090352,0.104671,0.535914,0.522635,0.497945,0.359627,0.516845,0.333477,0.496111,0.281915,0.480228,0.260846,0.4642,0.216211,0.451441,0.200601,0.20131182795698924,0.074152,0.003643,0.048848
0.718809,0.224309,0.552869,0.161678,0.130772,0.041592,0.050035,0.016454,0.57578,0.145823,0.621573,0.431943,0.495293,0.119575,0.49775,0.107429,0.20131182795698924,0.059223,0.499701,0.098777
0.101602,0.021839,0.003643,0.002551,0.003643,0.002437,0.004053,0.00262,0.003643,0.002772,0.003643,0.002957,0.006526,0.003038,0.006526,0.002237,0.20131182795698924,0.058726,0.003643,0.002274
0.003643,0.003303,0.041885,0.011362,0.006526,0.003557,0.922765,0.175239,0.708466,0.127577,0.688854,0.121132,0.686143,0.10551,0.638638,0.090769,0.20131182795698924,0.063811,0.568497,0.078189
0.70429,0.099422,0.885962,0.138996,0.260593,0.027462,0.003643,0.005655,0.003643,0.002662,0.003643,0.001798,0.003643,0.001718,0.003643,0.006831,0.08418292848419053,0.060016,0.003643,0.000984
0.003643,0.002095,0.042057,0.007307,0.948084,0.133044,0.525921,0.065409,0.327406,0.0397,0.003643,0.002331,0.754186,0.103375,0.692121,0.078796,0.08418292848419053,0.059148,0.646333,0.120852
0.609684,0.072325,0.534255,0.067786,0.644487,0.085034,0.63075,0.075462,0.706885,0.07829,0.561045,0.06651,0.676464,0.075071,0.748728,0.084305,0.08418292848419053,0.058893,0.030531,0.005107
0.322446,0.048165,0.645065,0.07561,0.53733,0.065517,0.629317,0.067136,0.571398,0.063622,0.025285,0.004443,0.557288,0.102128,0.623429,0.077895,0.08418292848419053,0.060218,0.612889,0.071782
0.811669,0.08869,0.575526,0.066272,0.645485,0.070107,0.656715,0.079175,0.675865,0.078641,0.620633,0.061532,0.620633,16.790532,0.445587,0.098172,0.08418292848419053,0.061619,0.409587,0.045381
0.409587,14.908381,0.284725,0.058856,0.570941,0.06335,0.570941,13.04735,0.400063,0.081243,0.743324,0.078186,0.743324,11.313186,0.743324,0.204815,0.08418292848419053,0.059504,0.732279,0.081496
0.732279,9.524496,0.732279,0.153437,0.547251,0.063452,0.547251,7.691452,0.547251,0.111806,0.514372,0.111768,0.514372,5.852768,0.514372,0.099896,0.08418292848419053,0.063299,0.641199,0.063701
0.641199,4.040701,0.641199,0.135102,0.4687,0.051497,0.4687,2.231497,0.4687,0.12997,0.440909,0.048538,0.440909,2.226538,0.440909,0.132277,0.08418292848419053,0.060916,0.446221,0.057084
0.446221,2.238084,0.446221,0.147622,0.430516,0.043078,0.430516,2.450078,0.430516,0.360461,0.518433,0.056576,0.571654,0.067238,0.565646,0.062404,0.08418292848419053,0.059725,0.571341,0.066275
0.602619,0.071688,0.612894,0.065626,0.592152,0.064187,0.564022,0.063754,0.599229,0.064614,0.509567,0.051827,0.152319,0.027078,0.56961,0.057625,0.08418292848419053,0.058996,0.511323,0.061004
0.51522,0.057794,0.533998,0.058981,0.503169,0.054121,0.616085,0.06864300100000001,0.799952,0.082092,0.549089,0.059028,0.69012,0.077328,0.596558,0.05982,0.08418292848419053,0.059266,0.743373,0.077734
0.601332,0.06594,0.580225,0.061467,0.649244,0.12549,0.542801,0.051583,0.142863,0.020496,0.003643,0.000687,0.004681,0.001848,0.003643,0.00143,0.08148646994000246,0.06013,0.003643,0.00087
0.006526,0.000832,0.003643,0.003259,0.003643,0.059635,0.003643,0.119625,0.046248,0.943132,0.003643,0.019279,0.869085,1.248555,0.726644,0.368092,0.08148646994000246,0.060613,0.565359,0.197387
0.572134,0.173572,0.289208,0.084531,0.196948,0.05126,0.003643,0.002737,0.003643,0.002868,0.003643,0.002973,0.003643,0.002016,0.003643,0.001868,0.08148646994000246,0.059307,0.004053,0.003693
0.004053,0.008845,0.006526,0.004327,0.004681,0.005316,0.157807,0.043633,0.006526,0.001952,0.003643,0.001549,0.003643,0.000665,0.003643,0.001934,0.08148646994000246,0.059791,0.003643,0.002209
0.003643,0.001361,0.004681,0.001538,0.006526,0.002369,0.003643,0.001755,0.003643,0.001944,0.003643,0.002015,0.003643,0.00307,0.003643,0.002192,0.08148646994000246,0.05878,0.020147,0.00822
0.006526,0.002288,0.926474,0.225362,0.428139,0.092328,0.687651,0.133241,0.003643,0.000933,0.71974,0.12823,0.463901,0.196465,0.710393,0.125263,0.08148646994000246,0.058688,0.544394,0.100312
0.003643,0.002702,0.003643,0.002964,0.003643,0.002618,0.003643,0.002176,0.003643,0.003368,0.003643,0.001668,0.006526,0.002503,0.004053,0.001523,0.08148646994000246,0.059688,0.003643,0.002312
0.003643,0.003482,0.003643,0.002695,0.006555,0.004716,0.006526,0.003528,0.006526,0.118661,0.003643,0.08444,1.242356,0.299862,0.624911,0.136945,0.08148646994000246,0.068272,0.229987,0.048728
0.003643,0.059582,0.003643,0.044809,0.003643,0.028339,0.003643,0.073143,0.006526,0.010377,0.003643,0.055476,0.003643,0.038646,0.003643,0.0355,0.08148646994000246,0.109345,0.003643,0.029655
0.006526,0.027285,0.003643,0.018182,0.043828,0.016964,1.007407,0.179243,0.003643,0.105589,0.003643,0.040804,0.072322,0.022134,0.910216,0.174641,0.08148646994000246,0.059292,0.076665,0.045708
0.025808,0.068765,1.118713,0.209031,0.179714,0.091129,0.003643,0.006706,0.003643,0.052328,0.003643,0.039763,0.003643,0.028113,0.042339,0.022937,0.08148646994000246,0.098371,1.241389,0.248629
0.516318,0.091915,0.208674,0.116296,0.6655,0.065336,0.96091,0.185234,0.600143,0.124932,0.471064,0.125478,0.938269,0.126295,0.645373,0.118315,0.11166283524904215,0.063579,0.121072,0.026421
0.544244,0.106574,0.113519,0.016833,0.003643,0.058438,0.003643,0.033544,0.003643,0.073495,0.003643,0.010623,0.003643,0.056777,0.056546,0.05308,0.11166283524904215,0.094505,0.003643,0.005495
1.52,0.22918,0.133443,0.021091,0.025798,0.00481,0.003643,0.001983,0.003643,0.004118,0.006526,0.004189,0.003643,0.002368,0.003643,0.003504,0.11166283524904215,0.058594,0.003643,0.002406
0.004681,0.003335,0.003643,0.001087,0.003643,0.003221,0.006526,0.00222,0.003643,0.002325,0.014759,0.006484,0.003643,0.005351,0.188655,0.031151,0.11166283524904215,0.058485,0.075416,0.016515
0.549573,0.08638,2.106305,0.290989,2.621946,0.340108,1.699615,0.169588,2.240566,0.209191,1.163442,0.099467,0.755125,0.067537,0.402767,0.06407,0.11166283524904215,0.062058,0.725427,0.068942
0.421123,0.063837,0.380749,0.04524,0.003643,0.002022,0.554114,0.06807,0.003643,0.003077,0.717417,0.091436,0.426384,0.050938,1.46576,0.167017,0.11166283524904215,0.060208,1.694469,0.469792
0.913957,0.088024,0.003643,0.000261,0.003643,0.000545,0.003643,0.005001,0.003643,0.00304,0.035577,0.003969,0.561784,0.066649,0.003643,0.006187,0.11166283524904215,0.060633,0.437926,0.049367
0.26537,0.031935,0.467458,0.050357,0.356424,0.038712,0.398693,0.039295,0.301485,0.035813,0.113602,0.014479,0.232482,0.024688,0.285152,0.032198,0.11166283524904215,0.059602,0.329332,0.033398
0.417661,0.045073,0.32008,0.03769,0.257809,0.026555,0.23799,0.023723,0.218319,0.022894,0.179097,0.018609,0.210496,0.023373,0.1494,0.023667,0.11166283524904215,0.060713,0.003643,0.001287
0.003643,0.058443,0.003643,0.121661,0.049242,0.968443,0.003643,0.017272,0.776022,1.204643,0.549275,0.247409,0.600585,0.190637,0.489755,0.126644,0.11166283524904215,0.059471,0.633923,0.156529
0.613698,0.138447,0.57319,0.116985,0.579606,0.100646,0.643304,0.121157,0.015171,0.002843,0.644795,0.11342,0.588614,0.101927,0.637531,0.101823,0.11166283524904215,0.060074,0.618689,0.087926
0.667613,0.094672,0.537946,0.072225,0.567428,0.073879,0.59928,0.094369,0.569727,0.077078,0.6547,0.083945,0.620242,0.087884,0.674934,0.077511,0.11166283524904215,0.060789,0.093273,0.017211
0.15587,0.021109,0.650377,0.080827,0.647081,0.079782,0.056513,0.009155,0.621963,0.075867,0.25254,0.033664,0.686424,0.082772,0.135785,0.017062,5.773784946236559,0.059116,0.003643,0.000884
0.003643,0.062025,0.003643,0.002671,0.003643,0.001741,0.003643,0.001929,0.038763,0.006762,0.1988,0.025158,0.628112,0.079894,0.63841,0.076096,5.773784946236559,0.06089,0.743697,0.08411
0.529841,0.063493,0.661042,0.071738,0.640468,0.073057,0.649339,0.08408,0.642798,0.0735,0.820021,0.095105,0.012477,0.001221,0.840458,0.940651,5.773784946236559,0.412083,0.742401,0.476917
0.627339,0.071613,0.562303,0.114501,0.539447,0.045402,0.501414,0.124255,0.528158,0.009058,0.618486,0.11181,0.619217,0.009572,0.684995,0.112129,5.773784946236559,0.115305,0.602701,0.074695
0.631095,0.027836,0.487555,0.105526,0.470095,0.005062,0.52558,0.111588,0.617807,0.023121,0.585938,0.109786,0.618897,0.047601,0.618897,14.367601,5.773784946236559,0.033503,0.328468,0.437497
0.58983,0.085985,0.58983,12.747985,0.58983,0.13491,0.469964,0.14204,0.469964,10.68004,0.469964,0.071053,0.569907,8.750252,0.569907,0.138507,5.773784946236559,0.071521,0.585322,0.131479
0.585322,6.975479,0.585322,0.085449,0.520462,0.143162,0.520462,5.034162,0.520462,0.098115,0.608637,0.032589,0.608637,3.193589,0.608637,0.149299,5.773784946236559,0.157256,0.536962,0.000744
0.536962,1.367744,0.536962,0.109508,0.572754,0.092166,0.572754,0.555166,0.572754,0.089766,0.7182,0.064553,0.7182,0.577553,0.7182,0.103385,5.773784946236559,0.066032,0.65021,0.130968
0.65021,0.616968,0.65021,0.117125,0.054888,0.494541,0.054888,0.035008,0.003643,0.036778,0.003643,0.480778,0.003643,0.011081,0.003643,0.387421,5.773784946236559,0.034299,0.003643,0.017701
0.003643,0.024104,0.003643,0.475104,0.003643,0.007846,0.003643,0.714503,0.003643,0.003321,0.003643,0.020429,0.003643,0.7224290010000001,0.003643,0.007988000999999996,5.773784946236559,0.104883,0.003643,0.717117
0.003643,0.000486,0.003643,0.719143,0.006526,0.003163,1.141733,0.134717,1.141733,0.913717,1.141733,0.222861,0.796144,0.150188,0.796144,0.807188,5.773784946236559,0.035894,0.796144,0.113106
0.713768,0.135437,0.713768,0.841437,0.713768,0.08893,0.696301,0.038257,0.696301,0.818257,0.696301,0.121544,0.618058,0.116014,0.618058,0.826014,0.3376719427361629,0.036161,0.618058,0.072839
0.71818,0.034553,0.71818,0.789553,0.71818,0.08924,0.735801,0.067994,0.735801,1.012994,0.735801,0.122552,0.583263,0.085731,0.583263,0.850731,0.3376719427361629,0.035152,0.583263,0.092848
0.588254,0.117281,0.588254,0.844281,0.588254,0.09256,0.641433,0.01617,0.641433,0.79417,0.641433,0.100715,0.651743,0.128018,0.651743,0.847018,0.3376719427361629,0.035778,0.651743,0.093222
0.446334,0.068102,0.446334,0.797102,0.446334,0.073134,0.430941,0.08196,0.430941,0.83496,0.430941,0.063499,0.57791,0.024296,0.57791,0.799296,0.3376719427361629,0.037419,0.57791,0.087581
0.582681,0.109892,0.582681,0.848892,0.582681,0.094175,0.575779,0.028913,0.575779,0.909913,0.575779,0.192345,0.448946,0.079784,0.448946,0.822784,0.3376719427361629,0.036108,0.448946,0.070892
0.418671,0.009919,0.418671,0.800919,0.418671,0.071586,0.5759,0.036373,0.5759,0.906373,0.5759,0.090315,0.442165,0.062305,0.442165,0.852305,0.3376719427361629,0.035015,0.442165,0.069985
0.353585,0.068136,0.353585,1.112136,0.353585,0.060781,0.601325,0.130421,0.601325,0.865421,0.601325,0.09081,0.208292,1.028565,0.208292,0.043092,0.3376719427361629,0.06685,0.551271,0.13015
0.551271,0.86015,0.551271,0.084151,0.592581,0.056058,0.592581,1.051058,0.592581,0.071847,0.663708,0.126538,0.663708,0.864538,0.663708,0.111604,0.3376719427361629,0.077405,0.203275,0.024595
0.203275,1.097595,0.203275,0.10508,0.003643,0.053634,0.003643,0.991634,0.003643,0.993462,0.003643,0.042223,0.003643,1.012223,0.003643,0.006129,0.3376719427361629,0.091871,0.003643,1.111129
0.003643,0.000214,0.003643,0.024655,0.003643,0.985655,0.003643,0.002548,0.003643,0.070905,0.003643,0.980905,0.003643,0.002064,0.003643,0.010723,0.3376719427361629,0.100277,0.003643,0.976723
0.003643,0.005682,0.003643,0.057586,0.003643,0.976586,0.003643,0.005807,0.003643,0.975443,0.006526,0.002311,0.895005,0.119566,0.895005,1.106566,0.3376719427361629,0.034055,0.895005,0.120945
0.003643,0.971206,0.003643,0.006593,0.669236,0.073073,0.669236,1.033073,0.669236,0.096026,0.071329,0.971265,0.071329,0.033491,0.681878,0.073603,8.055633027522935,0.114397,0.681878,1.173603
0.681878,0.21389,0.580859,0.048467,0.580859,1.067467,0.580859,0.093952,0.605238,0.117412,0.605238,1.093412,0.605238,0.086161,1.259725,0.162354,8.055633027522935,0.093646,1.259725,1.138354
1.259725,0.159129,1.74138,0.261776,1.74138,1.235776,1.74138,0.22085,1.060366,0.159186,1.060366,1.130186,1.060366,0.120568,1.036184,0.295347,8.055633027522935,0.061653,1.036184,1.142347
1.036184,0.13598,0.329923,0.024081,0.329923,1.038081,0.329923,0.060665,0.45669,0.084594,0.45669,1.078594,0.45669,0.062463,0.566659,0.118423,8.055633027522935,0.090577,0.566659,1.062423
0.566659,0.080229,0.497216,0.06468,0.497216,1.08568,0.497216,0.092118,0.406206,0.114653,0.406206,1.059653,0.406206,0.063186,0.403579,0.006071,8.055633027522935,0.131929,0.403579,1.006071
0.403579,0.065133,0.310533,0.068681,0.310533,1.033681,0.310533,0.052933,0.525271,0.010891,0.525271,1.111891,0.525271,0.168413,0.423804,0.113161,8.055633027522935,0.061839,0.423804,1.106161
0.423804,0.042147,0.410536,0.006787,0.410536,1.113787,0.410536,0.158168,0.363522,0.084276,0.363522,1.047276,0.363522,0.028688,0.405131,0.008433,8.055633027522935,0.112567,0.405131,1.026433
0.405131,0.060425,0.461964,0.086567,0.461964,1.074567,0.461964,0.077005,0.551025,0.01621,0.551025,1.02921,0.551025,0.084594,0.509434,0.103927,8.055633027522935,0.060073,0.509434,1.106927
0.509434,0.095543,0.471692,0.036232,0.471692,1.060232,0.471692,0.081771,0.392131,0.088422,0.392131,1.068422,0.392131,0.05257,0.333852,0.107385,8.055633027522935,0.087615,0.333852,1.041385
