chunk_size_1,downloading_time_1,chunk_size_2,downloading_time_2,chunk_size_3,downloading_time_3,chunk_size_4,downloading_time_4,chunk_size_5,downloading_time_5,chunk_size_6,downloading_time_6,chunk_size_7,downloading_time_7,chunk_size_8,downloading_time_8,bandwidth,delay,chunk_size_9,downloading_time_9
0.712222,0.502346,0.739998,0.486718,0.083131,0.027711,0.838844,0.595548,0.733631,0.756713,0.5565,0.367476,0.469833,0.291791,0.552223,0.351232,0.041572005383580087,0.113048,0.54708,0.408952
0.556291,0.417362,0.50329,0.342578,0.478634,0.308917,0.505221,0.389333,0.32782,0.173165,0.665233,0.439627,0.641186,0.491349,0.596035,0.404451,0.041572005383580087,0.099868,0.345239,0.211132
0.003643,0.09783,0.003643,0.03535,0.003643,0.057037,0.003643,0.079514,0.004712,0.013573,0.003643,0.021975,0.003643,0.113204,0.003643,0.07674,0.041572005383580087,0.147176,0.003643,0.010824
0.003643,0.06297,0.003643,0.001583,0.067538,0.021421,0.003643,0.018932,2.950695,2.098013,1.860156,1.25075,1.398554,1.006184,0.003643,0.063153,0.041572005383580087,0.090111,0.003643,0.064889
0.003643,0.011393,0.042312,0.172198,0.174758,0.169594,0.712617,0.483507,0.372799,0.231251,0.72834,0.503241,0.017448,0.012749,0.494697,0.328053,0.041572005383580087,0.092342,0.003643,0.070658
0.003643,0.027241,0.003643,0.101864,0.003643,0.003788,0.006526,0.046944,0.006526,0.064599,0.003643,0.037584,0.003643,0.105852,0.034749,0.006687,0.041572005383580087,0.123228,0.003643,0.001772
0.003643,0.050162,0.003643,0.053052,0.003643,0.00225,0.003643,0.056078,0.915742,0.58531,0.640542,0.474319,0.603397,0.473559,0.197111,0.077725,0.041572005383580087,0.093816,0.437293,0.335184
0.235888,0.114249,0.236774,0.143118,0.098822,0.037535,1.114843,0.850129,0.820677,0.624576,0.776924,0.560158,0.349445,0.187281,0.316607,0.204299,0.041572005383580087,0.090262,0.330227,0.211738
0.022555,0.010363,0.022555,61.368363,0.053512,0.123997,0.618767,0.421901,0.618767,60.322901,0.563958,0.844215,0.798208,0.668438,0.798208,58.970438,0.041572005383580087,0.084847,0.506108,0.562153
0.130651,0.062794,0.130651,57.466794,0.474063,0.422262,0.064534,0.044223,0.064534,56.172223,0.866073,0.610764,0.966056,0.742625,0.966056,54.547625,1.577105527638191,0.081529,0.455588,0.324471
0.842032,0.587852,0.842032,52.899852,0.343373,0.226796,0.01432,51.213329,0.359062,0.244181,0.305143,0.195758,0.305143,49.548758,0.32706,0.214427,1.577105527638191,0.088964,1.417414,1.153036
1.417414,47.842036,0.34446,0.231597,1.254761,0.891313,1.254761,46.944313,0.329815,0.21771,1.419645,1.07815,1.419645,46.95715,0.334876,0.220903,1.577105527638191,0.124276,0.858522,0.643724
0.858522,47.060724,0.436099,0.291498,0.148966,0.077398,0.148966,47.004398,0.431078,0.280639,0.56161,0.374092,0.56161,47.590092,1.123008,0.845779,1.577105527638191,0.094004,0.481423,0.340996
0.481423,47.748996,1.339814,0.988563,0.003643,0.082466,0.003643,47.279466,0.776139,0.570266,0.953225,0.780759,0.953225,47.758759,1.397476,1.029364,1.577105527638191,0.178295,0.962302,0.638705
0.962302,47.829705,1.591185,1.122346,0.003643,0.007116,0.003643,47.146116,0.392617,0.381916,1.231161,0.909102,1.231161,46.997102,0.332943,0.189882,1.577105527638191,0.128172,1.234104,0.810828
1.234104,46.933828,0.331719,0.20243,0.003643,46.975668,0.349964,0.207816,1.226946,0.937041,1.226946,46.937041,0.29148,0.173795,0.902821,0.844469,1.577105527638191,0.096531,0.902821,47.428469
0.785756,0.630661,0.065671,0.010323,0.065671,47.371323,0.807869,0.597609,0.003643,0.010675,0.003643,47.366675,0.801459,0.566951,0.003643,47.383276,1.577105527638191,0.145403,0.822004,0.563597
0.003643,0.169833,0.003643,47.362833,0.748469,0.551801,0.003643,0.014419,0.003643,47.466419,0.63263,0.501037,0.003643,0.080801,0.003643,47.386801,1.577105527638191,0.115701,0.544206,0.369299
0.003643,0.108542,0.003643,0.129408,0.028391,0.004747,1.784482,0.217337,1.652576,0.197697,0.453776,0.052949,0.19723,0.022183,0.445266,0.11107,1.577105527638191,0.109475,0.435298,0.050525
0.28334,0.02987,0.068688,0.002235,0.068688,44.309235,1.088632,0.026336,0.135412,0.001936,0.135412,46.295936,0.937022,0.029206,0.309212,0.009469,1.577105527638191,0.007531,0.309212,48.285469
1.110969,0.030931,0.078461,0.000398,0.078461,50.253398,0.800944,0.020845,0.208063,0.005943,0.208063,52.228943,0.266341,0.007594,0.461006,0.013101,0.3497552056881666,0.007899,0.461006,54.234101
1.213878,0.030952,0.433049,0.010264,0.433049,56.196264,0.807771,0.020625,0.344334,0.007876,0.344334,58.176876,0.70972,0.022784,0.29662,0.013012,0.3497552056881666,0.007988,0.29662,59.021012
0.326377,0.019134,0.054757,0.00732,0.054757,59.03232,1.053528,0.027411,0.345497,0.094738,0.567445,0.162999,0.483222,0.035982,0.55679,0.02185,0.3497552056881666,0.086495,0.450885,0.026505
0.421352,0.079779,0.450518,0.040739,0.242304,0.011774,0.003643,0.002476,0.003643,0.014418,0.003643,0.001313,0.003643,0.06919,0.003643,0.143578,0.3497552056881666,0.095541,0.003643,0.030459
0.003643,13.936459,0.003643,0.068881,0.003643,0.073655,0.003643,12.255655,0.003643,0.026295,0.021298,0.001005,0.021298,10.497005,0.021298,0.242405,0.3497552056881666,0.120164,0.956358,0.032836
0.956358,10.467836,0.956358,1.959521,0.023445,0.059893,0.023445,8.543893,0.023445,0.025766,0.602087,0.067329,0.359394,0.080555,0.509383,0.064705,0.3497552056881666,0.090612,0.575914,0.070388
0.484107,0.086915,0.134776,0.016987,0.554776,0.080054,0.501499,0.07209,0.402296,0.049043,0.496872,0.07584,0.414646,0.065268,0.422177,0.036314,0.3497552056881666,0.080229,0.459904,0.072771
0.445001,0.042713,0.003643,0.094082,0.003643,0.074433,0.003643,0.004142,0.042732,0.006571,0.003643,0.005583,0.938107,0.116992,0.644875,0.056343,0.3497552056881666,0.123657,0.644875,16.627343
0.501441,0.266332,0.389953,0.058276,0.389953,14.872276,0.289969,0.026405,0.575803,0.077882,0.575803,13.226882,0.575803,0.305012,0.559837,0.089525,0.3497552056881666,0.086475,0.559837,11.555525
0.559837,0.27599,0.441753,0.202306,0.082909,0.036221,0.732643,0.322398,0.776971,0.300072,0.687992,0.267511,0.565032,0.207301,0.617632,0.212611,0.3497552056881666,0.083648,0.558938,0.181352
0.391486,0.129428,0.505644,0.160692,0.452767,0.160953,0.328166,0.099467,0.485869,0.180617,0.374011,0.119312,0.003643,0.083628,0.003643,0.062723,0.3497552056881666,0.111119,0.003643,0.046881
0.003643,0.051235,0.790077,0.221283,0.926711,0.282954,0.749667,0.232818,0.643485,0.176782,0.46873,0.146688,0.434921,0.449397,0.312331,0.093735,0.20231281918116506,0.081308,0.239394,0.075692
0.271087,0.072359,0.470063,0.125453,0.52245,0.136198,0.156433,0.041337,0.42467,0.108908,0.510695,0.115272,0.413144,0.101974,0.367897,0.091011,0.20231281918116506,0.087405,0.456824,0.118595
0.003643,0.08329,0.003643,0.07891,0.003643,0.021149,0.003643,0.042909,0.004053,0.056668,0.028857,0.052962,0.727918,0.171506,0.452791,0.117764,0.20231281918116506,0.091152,0.35921,0.092848
0.114339,0.10052,0.038219,0.032666,0.031067,0.023386,0.003643,0.077831,0.227334,0.023177,0.492354,0.10126,0.462287,0.106764,0.640842,0.137784,0.20231281918116506,0.090672,0.410591,0.093328
0.003643,0.008629,0.827405,0.449796,0.295431,0.074396,0.309253,0.026636,0.416585,0.100326,0.464648,0.107815,0.261742,0.066911,0.351733,0.082063,0.20231281918116506,0.084473,0.236228,0.054527
0.696654,0.163823,0.531623,0.114147,0.497911,0.115753,0.398572,0.081544,0.35192,0.108685,0.562022,0.082392,0.664509,0.151694,0.867725,0.187201,0.20231281918116506,0.092841,0.908988,0.190159
1.030206,0.185262,0.003643,0.090958,0.767725,0.130172,0.439412,0.067366,0.931167,0.157403,0.354836,0.064501,0.718574,0.122489,0.675319,0.117602,0.20231281918116506,0.090943,1.14896,0.202057
0.610059,0.107303,0.188734,0.060379,0.824257,0.123008,0.192836,0.022791,0.170124,0.043447,0.325276,0.054437,0.583369,0.101344,0.61571,0.104071,0.20231281918116506,0.089249,0.528264,0.080751
0.007869,0.001733,0.535926,0.105162,1.095437,0.179439,0.673054,0.099861,0.756104,0.110058,0.095842,0.111016,0.618708,0.099714,0.750665,0.08941,0.20231281918116506,0.089606,0.031138,0.059394
0.144908,0.119488,0.669285,0.045786,0.131107,0.092919,0.640727,0.062938,0.551003,0.060665,0.342828,0.057136,0.011822,0.013529,0.663431,0.103044,0.20231281918116506,0.151488,0.396606,0.042512
0.292165,0.011553,0.383494,0.081769,0.190988,0.090574,0.136504,0.037981,0.22663,0.032805,0.463022,0.090388,0.476051,0.061153,0.481269,0.276914,0.20231281918116506,0.114967,0.499658,0.060033
0.534888,0.088124,0.615327,0.099369,0.336242,0.078207,0.519396,0.093221,0.416857,0.085634,0.224604,0.045479,0.447315,0.088823,0.290292,0.042988,0.07490187939582613,0.091264,0.344432,0.061736
0.438492,0.08365,0.576903,0.109216,0.482181,0.097736,0.368651,0.099107,0.385963,0.057263,0.377131,0.062707,0.152763,0.016718,0.025946,0.04715,0.07490187939582613,0.096319,0.425518,0.078681
0.478928,0.129876,0.489933,0.059023,0.471217,0.081675,0.413768,0.088571,0.4848,0.103736,0.62096,0.127363,0.242674,0.064126,0.859431,0.132711,0.07490187939582613,0.093158,0.568822,0.119842
0.578835,0.121134,0.478431,0.104481,0.457578,0.084432,0.012784,0.003083,0.204754,0.040342,0.480379,0.084457,0.448755,0.093304,0.048886,0.057583,0.07490187939582613,0.112482,0.197988,0.043518
0.362163,0.039966,0.467452,0.082539,0.081203,0.008673,0.59738,0.108387,0.681749,0.128622,0.625916,0.125539,0.734993,0.186088,0.43001,0.067602,0.07490187939582613,0.084522,0.366941,0.080478
0.326539,0.056917,0.420264,0.090083,0.6186,0.109912,0.483646,0.093149,0.040264,0.005819,0.33617,0.080563,0.362349,0.096251,0.28255,0.060799,0.07490187939582613,0.087472,0.439068,0.093528
0.369207,0.08593,0.364789,0.088873,0.24892,0.273695,0.003643,0.01814,0.004053,0.01697,0.398943,0.047887,0.238335,0.066832,0.277393,0.067758,0.07490187939582613,0.083744,0.28057,0.064256
0.528455,0.108506,0.390793,0.091117,0.532073,0.121407,0.450073,0.062043,0.272173,0.095895,0.320787,0.079448,0.356051,0.07934,0.418324,0.108361,0.07490187939582613,0.093817,0.454806,0.099183
0.53906,0.125542,0.270847,0.069156,0.482005,0.112397,0.471617,0.113474,0.367147,0.087622,0.632624,0.136244,0.622237,0.153116,0.550511,0.104078,0.07490187939582613,0.085091,0.540241,0.126909
0.081125,0.011373,0.103241,0.045988,0.306168,0.07748,0.359779,0.079253,0.328509,0.063712,0.683546,0.139472,0.185481,0.5145,0.612585,0.222426,0.07490187939582613,0.051305,0.575449,0.188695
0.629708,0.263794,1.018423,0.821272,0.003643,0.027241,0.003643,0.04446,0.003643,0.017502,0.003643,0.077511,0.003643,0.139974,0.003643,0.00928,0.07490187939582613,0.043858,0.057871,0.058142
1.534851,0.691987,1.090386,0.396555,1.22718,0.698879,1.083704,0.393748,1.020016,0.40357,0.552982,0.207066,1.158385,0.423672,0.807629,0.550682,0.06423457874296584,0.040503,0.047444,0.064497
0.286836,0.126116,0.088123,0.064969,1.94784,0.829253,1.938733,0.707427,0.338498,0.117635,0.395398,0.165242,0.652976,0.240878,0.440274,0.169236,0.06423457874296584,0.04343,0.350143,0.12757
0.697956,0.287716,0.38329,0.217028,1.003677,0.369823,1.95059,0.797328,2.032312,0.858045,0.117372,0.129482,0.351902,0.097405,0.36278,0.103119,0.06423457874296584,0.085209,0.03365,0.016791
0.399787,0.071909,1.465341,0.597351,1.187119,0.487023,1.213066,0.250009,0.515747,0.083757,0.426529,0.497966,0.11693,0.042254,0.003643,0.024557,0.06423457874296584,0.086796,0.003643,0.003204
0.003643,0.015531,0.003643,0.091934,0.003643,2.485406,0.064421,2.645739,0.003643,0.393404,0.557714,1.984933,0.54162,0.768735,0.511779,0.638305,0.06423457874296584,0.090605,0.570184,0.601395
0.528472,0.535134,0.647926,0.526786,0.590447,0.418055,0.614567,0.40316,0.494717,0.57937,0.003643,0.013319,0.003643,0.007792,0.003643,0.020821,0.06423457874296584,0.083689,0.003643,0.010311
0.041189,0.033336,0.003643,0.002931,0.793692,0.431017,0.632884,0.306932,0.75162,0.329502,0.537578,0.227482,0.613239,0.214582,0.003643,0.078639,0.06423457874296584,0.092133,0.609957,0.211867
0.629167,0.201312,0.400717,0.113266,0.769633,0.231519,0.633654,0.164455,0.435241,0.112759,0.322305,0.094043,0.442051,0.112015,0.456492,0.112367,0.06423457874296584,0.079499,0.381458,0.094501
0.43132,0.112073,0.431611,0.13045,0.42785,0.078234,0.369026,0.08953100099999999,0.383297,0.095044,0.367669,0.094831,0.348912,0.107601,0.385738,0.086358,0.06423457874296584,0.079968,0.347552,0.091032
0.373407,0.097275,0.997086,0.240766,1.143987,0.248666,0.740442,0.164112,0.106554,0.035369,0.712846,0.151304,0.698378,0.147606,0.797602,0.158665,0.06423457874296584,0.09474,0.537978,0.10426
1.049382,0.230735,1.270462,0.223479,0.579666,0.105941,0.820715,0.138716,0.598178,0.100225,0.519371,0.096111,0.574576,0.094543,0.483073,0.086235,0.06423457874296584,0.080652,0.450078,0.077348
0.541698,0.089587,0.533085,0.096566,0.494382,0.081374,0.504887,0.088465,1.649779,0.267513,1.969026,0.29382,1.905115,0.273785,2.152659,0.290066,0.06423457874296584,0.078575,2.532649,0.315425
1.537138,0.173703,1.712209,0.204433,1.778189,0.216593,1.659816,0.255039,1.712552,0.186178,2.24817,0.242823,2.042161,0.198916,1.800242,0.41654,8.418701298701299,0.090726,0.899087,0.076274
1.704788,0.23391,0.923511,0.086995,0.974915,0.107281,1.697278,0.159281,1.530028,0.125041,1.243601,0.123866,1.157371,0.205452,0.323612,0.014366,8.418701298701299,0.087532,0.685136,0.061468
0.012822,0.009986,0.541506,0.063382,0.559857,0.027857,0.544171,0.070939,0.519109,0.035329,0.338865,0.029726,0.177388,0.147771,0.523045,0.028767,8.418701298701299,0.082663,0.450317,0.051337
0.345084,0.085011,0.402056,0.032782,0.346979,0.040386,0.403036,0.033098,0.305492,0.036529,0.171811,0.026671,0.162098,0.037539,0.162282,0.036584,8.418701298701299,0.085157,0.153836,0.026843
0.126649,0.02891,0.333114,0.042052,0.127507,0.029919,0.110101,0.125551,0.304334,0.014478,0.003643,0.000689,0.065044,0.018057,0.787058,0.122407,8.418701298701299,0.103923,0.08103,7.7e-05
0.004681,0.039529,0.333163,0.027016,0.291498,0.040546,0.423668,0.045966,0.258215,0.027042,0.258626,0.14109,0.571501,0.045911,0.437186,0.04745,8.418701298701299,0.082035,0.438095,0.070965
0.465815,0.038416,0.277915,0.040232,0.196215,0.035075,0.204598,0.035623,0.315147,0.038087,0.003643,0.005112,0.673038,0.070654,0.606904,0.050392,8.418701298701299,0.080232,0.629243,0.057768
0.743684,0.073435,0.726913,0.062095,0.672639,0.165328,0.113699,0.037682,0.219172,0.017296,0.209363,0.123267,0.225415,0.01358,0.182545,0.065187,8.418701298701299,0.095149,0.297915,0.013851
0.635142,0.059716,0.587008,0.051059,0.083276,0.016932,0.627849,0.118505,0.685965,0.029464,0.588786,0.050184,0.484838,0.053007,0.660611,0.067735,8.418701298701299,0.078482,0.425986,0.155518
0.378758,0.001189,0.247853,0.022069,0.490303,0.04842,0.831197,0.090661,1.027015,0.106184,0.151547,0.127433,0.254203,0.075077,0.173932,0.017055,8.418701298701299,0.08074,0.363982,0.04426
0.255707,0.040436,0.379771,0.10135,0.353866,0.00871,0.290422,0.040337,0.406255,0.044615,0.506692,0.054479,0.31825,0.040505,0.36135,0.041753,8.418701298701299,0.080172,0.342796,0.046828
0.321425,0.012614,0.302623,0.128135,0.245399,0.116111,0.339368,0.000653,0.280987,0.019716,0.363296,0.051685,0.769366,0.080975,0.603616,0.07118,4.157647779479326,0.084594,0.84311,0.089406
0.163943,0.025513,0.459345,0.048988,0.465802,0.153296,0.12861,0.096708,0.478342,0.041416,0.558822,0.098707,0.347905,0.101914,0.28298,0.020148,4.157647779479326,0.0855,0.586486,0.0615
0.409777,0.040731,0.003643,0.004197,0.379075,0.112568,0.402467,0.028549,0.31937,0.034208,0.289087,0.027176,0.187254,0.096141,0.316717,0.025171,4.157647779479326,0.085855,0.17671,0.031145
0.003643,0.008195,0.040325,0.015581,0.290578,0.042782,0.197673,0.028837,0.273361,0.029737,0.259129,0.031604,0.214536,0.028793,0.210687,0.032266,4.157647779479326,0.084728,0.189748,0.033272
0.188219,0.031279,0.314405,0.118811,0.463031,0.033014,0.46618,0.05048,0.382221,0.05046,0.45292,0.056611,0.322267,0.043771,0.207438,0.033333,4.157647779479326,0.083164,0.003643,0.020836
0.691045,0.0717,0.820604,0.089559,0.624153,0.067982,0.528727,0.056657,0.360556,0.044462,0.330123,0.072449,0.67826,0.027997,0.680635,0.077284,4.157647779479326,0.081663,0.545127,0.092337
0.619811,0.048483,0.440937,0.048616,0.314119,0.062805,0.294885,0.032666,0.198661,0.039205,0.495888,0.096015,0.784126,0.047434,0.761845,0.08179,4.157647779479326,0.083404,0.707331,0.106596
0.601648,0.040447,0.846087,0.089238,0.287512,0.062949,1.279537,0.120902,2.114545,0.25974,1.714737,0.155741,0.269491,0.024595,0.241471,0.073754,4.157647779479326,0.115037,0.233422,0.016963
0.534655,0.042346,0.518395,0.080637,0.486173,0.02061,0.746476,0.106191,0.47745,0.127528,0.640186,0.04516,0.320126,0.033312,0.286634,0.039196,4.157647779479326,0.093682,0.272918,0.017318
0.380611,0.029821,0.219816,0.043163,0.25032,0.019597,0.35767,0.04001,0.219342,0.015699,0.345168,0.037341,0.117472,0.020466,0.003643,0.008509,4.157647779479326,0.08384,0.003643,0.02916
0.033801,0.012835,0.003643,0.034736,1.265483,0.118267,1.107755,0.116996,0.626912,0.063809,0.23407,0.03957,0.489256,0.051015,0.299997,0.035934,4.157647779479326,0.083181,0.189344,0.028819
0.221664,0.029192,0.36246,0.040317,0.264424,0.037171,0.635558,0.072828,0.747272,0.145597,0.842027,0.036248,0.554761,0.06058,0.307798,0.040301,1.0373071205945816,0.082847,0.143684,0.024153
0.116936,0.033723,0.177073,0.030261,0.818373,0.091832,0.576067,0.069247,0.673016,0.07429,0.3379,0.038461,0.366504,0.04694,0.700045,0.072479,1.0373071205945816,0.080834,1.00525,0.108166
0.90963,0.087021,0.953272,0.099448,0.869117,0.091285,0.890182,0.098254,0.843202,0.140017,0.789806,0.049101,0.870472,0.316438,1.153408,0.096772,1.0373071205945816,0.078388,0.860227,0.101612
0.369356,0.051196,0.028408,0.004434,0.059808,0.018183,0.283393,0.07825,0.287088,0.090551,0.003643,0.069077,0.003643,0.003139,0.051692,0.004189,1.0373071205945816,0.087005,1.11153,0.112995
0.996942,0.109771,1.754532,0.358224,1.205166,0.107927,0.479822,0.046014,1.043223,0.103698,1.774465,0.180584,1.691287,0.175822,1.634931,0.159236,1.0373071205945816,0.081979,0.993757,0.101021
1.04642,0.103547,1.08554,0.110359,1.206465,0.196465,1.80345,0.143992,2.559689,0.360364,1.985069,0.180714,0.83991,0.086,0.911954,0.086703,1.0373071205945816,0.082178,0.913869,0.094822
0.897596,0.175133,0.965083,0.06112,0.908759,0.172458,0.33728,0.033827,0.445716,0.038993,0.440587,0.046129,0.410748,0.047008,0.613632,0.135769,1.0373071205945816,0.13455,0.799629,0.02745
0.018796,0.010446,1.258944,0.12782,0.476362,0.110506,0.025369,0.100772,1.128347,0.180413,0.592293,0.06196,0.078314,0.009039,0.510055,0.054488,1.0373071205945816,0.085152,0.284842,0.028848
0.459649,0.037214,0.398218,0.050568,0.617197,0.117026,0.540826,0.004171,0.444642,0.042014,0.264881,0.036448,0.006526,0.010772,0.003643,0.008205,1.0373071205945816,0.080655,0.003643,0.000345
