segment_index,bitrate_kbps,download_time_ms,cumulative_qoe,average_qoe
1,300,836.4629493763756,0.0,0.0
2,300,852.516507703595,0.0,0.0
3,300,936.4959647835657,0.0,0.0
4,300,963.483492296405,0.0,0.0
5,300,939.8665267939275,0.0,0.0
6,300,646.2755729457798,0.0,0.0
7,300,638.5041922861934,0.0,0.0
8,300,661.7395192845165,0.0,0.0
9,300,693.5204024594746,0.0,0.0
10,300,759.5589714924539,0.0,0.0
11,300,877.0707224334601,0.0,0.0
12,300,750.9143900167137,0.0,0.0
13,300,732.0676818950931,0.0,0.0
14,300,1103.8148760330578,0.0,0.0
15,300,930.1090909090909,0.0,0.0
16,300,805.3056856187291,0.0,0.0
17,300,718.3329515169439,0.0,0.0
18,300,830.249443207127,0.0,0.0
19,300,525.5372370665151,0.0,0.0
20,300,718.601478112564,0.0,0.0
21,300,792.1709844559585,0.0,0.0
22,300,736.7892275654567,0.0,0.0
23,300,727.016835016835,0.0,0.0
24,300,764.5329883570505,0.0,0.0
25,300,865.7639068564037,0.0,0.0
26,300,805.6648411829135,0.0,0.0
27,300,140.05538885917355,0.0,0.0
28,300,61.16510927786683,0.0,0.0
29,300,59.10785241248817,0.0,0.0
30,300,65.49164301482182,0.0,0.0
31,300,74.45801942452573,0.0,0.0
32,300,73.72351819914678,0.0,0.0
33,300,76.44779632939535,0.0,0.0
34,300,79.69885400071946,0.0,0.0
35,300,90.84105041369033,0.0,0.0
36,300,84.47596988998262,0.0,0.0
37,300,81.78879559930516,0.0,0.0
38,300,76.32647209421403,0.0,0.0
39,300,64.89470192398825,0.0,0.0
40,300,62.56279025684769,0.0,0.0
41,300,80.44167393924282,0.0,0.0
42,300,71.7242239122304,0.0,0.0
43,300,73.28393180302886,0.0,0.0
44,300,76.34145899410964,0.0,0.0
45,300,79.24494789306752,0.0,0.0
46,300,60.56500441660644,0.0,0.0
47,300,69.23954067293022,0.0,0.0
48,300,88.54901670856128,0.0,0.0
49,300,71.61301369863014,0.0,0.0
