segment_index,bitrate_kbps,download_time_ms,cumulative_qoe,average_qoe
163,300,73.195831445401,0.0,0.0
164,300,69.44607725046174,0.0,0.0
165,300,78.4280093150245,0.0,0.0
166,300,63.828675637044704,0.0,0.0
167,300,80.56680960126177,0.0,0.0
168,300,71.03732876712328,0.0,0.0
169,300,78.40140975700241,0.0,0.0
170,300,78.42626599888703,0.0,0.0
171,300,78.68483816013628,0.0,0.0
172,300,74.16592844974446,0.0,0.0
173,300,77.24548481485218,0.0,0.0
174,300,69.05108571877332,0.0,0.0
175,300,70.49546471904819,0.0,0.0
176,300,77.4972218891154,0.0,0.0
177,300,64.78582563856577,0.0,0.0
178,300,70.14065615370673,0.0,0.0
179,300,65.67077730925293,0.0,0.0
180,300,67.93253242103589,0.0,0.0
181,300,66.69717290791657,0.0,0.0
182,300,59.77863268979635,0.0,0.0
183,300,68.76171331374671,0.0,0.0
184,300,85.60806527048797,0.0,0.0
185,300,88.15028841656707,0.0,0.0
186,300,827.947175348496,0.0,0.0
187,300,881.3587674247982,0.0,0.0
188,300,708.375628842929,0.0,0.0
189,300,1126.6220532319392,0.0,0.0
190,300,696.2281368821293,0.0,0.0
191,300,713.0851663846588,0.0,0.0
192,300,692.4376762549351,0.0,0.0
193,300,1060.8,0.0,0.0
194,300,862.7451505016722,0.0,0.0
195,300,789.9317725752509,0.0,0.0
196,300,748.0350779510022,0.0,0.0
197,300,818.7884187082406,0.0,0.0
198,300,747.295054007959,0.0,0.0
199,300,701.9170984455959,0.0,0.0
