segment_index,bitrate_kbps,download_time_ms,cumulative_qoe,average_qoe
1,1850,4106.698714365567,0.28620168728134665,0.14310084364067333
2,4300,11221.517781760898,2.2484609743381894,0.7494869914460631
3,4300,11734.432918883102,5.0541496450043155,1.2635374112510789
4,4300,10298.789556815953,7.859838315670442,1.5719676631340884
5,4300,11034.363569867752,10.665526986336568,1.7775878310560946
6,4300,6760.388570347479,13.471215657002695,1.9244593795718135
7,4300,693.2558157719826,16.27690432766882,2.0346130409586025
8,4300,736.1712085076435,19.082592998334945,2.120288110926105
9,4300,664.1762521014974,21.88828166900107,2.188828166900107
10,4300,714.6009305235173,24.693970339667196,2.2449063945151995
11,4300,694.5838839582437,27.49965901033332,2.29163825086111
12,4300,658.0022285647261,30.305347680999446,2.3311805908461114
13,4300,701.065165442329,33.111036351665575,2.3650740251189695
14,4300,720.5694970040996,35.916725022331704,2.3944483348221137
15,4300,664.6152239041312,38.72241369299783,2.4201508558123646
16,4300,709.6215704824976,41.52810236366396,2.4428295508037623
17,4300,784.3572660433875,44.33379103433009,2.462988390796116
18,4300,887.1949111835255,47.13947970499622,2.48102524763138
19,4300,707.7537817690396,49.94516837566235,2.4972584187831175
20,4300,897.5842540726655,52.75085704632848,2.5119455736346894
21,4300,909.7229559586824,55.556545716994606,2.5252975325906637
22,4300,835.747153059255,58.362234387660735,2.537488451637423
23,4300,850.6450016967328,61.16792305832686,2.548663460763619
24,4300,917.521351766513,63.97361172899299,2.55894446915972
25,4300,886.9362145768174,66.77930039965912,2.56843463075612
26,4300,894.9074021419771,69.58498907032525,2.5772218174194537
27,4300,732.7782903212401,72.39067774099138,2.5853813478925494
28,4300,658.2515895773595,75.19636641165751,2.592978152126121
29,4300,838.160586722545,78.00205508232364,2.6000685027441213
30,4300,793.4916175804259,80.80774375298977,2.6067014113867666
31,4300,797.9320344358858,83.6134324236559,2.6129197632392467
32,4300,697.2636312535133,86.41912109432202,2.6187612452824856
33,4300,721.7011161969003,89.22480976498815,2.6242591107349456
34,4300,856.6811572773424,92.03049843565428,2.629442812447265
35,4300,779.9664383561644,94.83618710632041,2.6343385307311227
36,4300,747.7225599315068,97.64187577698654,2.6389696155942306
37,4300,853.428260063068,100.44756444765267,2.6433569591487545
38,4300,747.5607493971434,103.2532531183188,2.647519310726123
39,4300,859.1382818203942,106.05894178898492,2.651473544724623
40,4300,598.6128039552013,108.86463045965105,2.655234889259782
41,4300,970.3670668953688,111.67031913031718,2.658817122150409
42,4300,686.9226842580595,114.47600780098331,2.6622327395577514
43,4300,703.8883260690305,117.28169647164944,2.6654931016283965
44,4300,711.010752688172,120.08738514231557,2.6686085587181236
45,4300,829.5182164219684,122.8930738129817,2.671588561151776
46,4300,723.8698568062352,125.69876248364783,2.6744417549712303
47,4300,706.6210120136844,128.50445115431395,2.677176065714874
48,4300,748.8318879783594,131.31013982498007,2.6797987719383687
49,4300,600.3745455828893,134.11582849564618,2.6823165699129237
50,4300,690.8523271996289,136.9215171663123,2.684735630712006
51,4300,692.1886114117829,139.7272058369784,2.687061650711123
52,4300,894.0641272150912,142.53289450764453,2.6892998963706516
53,4300,2437.495134324759,145.33858317831064,2.6914552440427895
54,4300,11957.948445899068,148.14427184897676,2.693532215435941
55,4300,10876.54314775812,150.94996051964287,2.695535009279337
56,4300,10450.295670443147,153.755649190309,2.697467529654544
57,4300,11025.308362726992,156.5613378609751,2.6993334113961223
58,1850,4069.8594755419454,157.68016776442266,2.6725452163461467
59,1850,5025.737149097757,159.6424270514795,2.6607071175246584
60,1850,4067.119386637459,161.60468633853634,2.6492571530907596
61,4300,965.8131544051909,163.56694562559318,2.638176542348277
62,4300,700.7581811784024,166.3726342962593,2.640835465019989
63,4300,714.8448606169605,169.1783229669254,2.6434112963582095
64,4300,659.347812487782,171.98401163759152,2.645907871347562
65,4300,703.9863940258826,174.78970030825764,2.648328792549358
66,4300,678.4762872893615,177.59538897892375,2.6506774474466233
67,4300,769.2944442272354,180.40107764958987,2.6529570242586744
68,4300,640.7561687795139,183.20676632025598,2.6551705263805214
69,4300,693.1674550614948,186.0124549909221,2.6573207855846013
70,4300,702.478673919899,188.8181436615882,2.6594104741068763
71,4300,787.2480711627485,191.62383233225432,2.6614421157257544
72,4300,799.8318961604792,194.42952100292044,2.663418095930417
73,4300,784.1393260386242,197.23520967358655,2.665340671264683
74,4300,900.8547438977334,200.04089834425267,2.667211977923369
75,4300,968.7792795107662,202.84658701491878,2.669034039669984
76,4300,847.6193784983594,205.6522756855849,2.6708087751374663
77,4300,761.0851187029531,208.457964356251,2.6725380045673206
78,4300,899.6587813620072,211.26365302691713,2.6742234560369256
79,4300,853.6669437351443,214.06934169758324,2.6758667712197903
80,4300,833.6176665718889,216.87503036824936,2.6774695107191278
81,4300,720.9902339691643,219.68071903891547,2.6790331590111642
82,4300,746.2838382579064,222.48640770958158,2.6805591290311033
83,4300,828.4305171921135,225.2920963802477,2.68204876643152
84,4300,840.4874482090107,228.0977850509138,2.6835033535401625
85,4300,790.2582238332578,230.90347372157993,2.6849241130416273
86,4300,741.5950774913675,233.70916239224604,2.6863122114051268
87,4300,649.9333493937204,236.51485106291216,2.6876687620785473
88,4300,869.7262556064862,239.32053973357827,2.6889948284671714
89,4300,554.5558632340756,242.1262284042444,2.6902914267138267
90,4300,826.4287671232877,244.9319170749105,2.69155952829572
91,4300,807.6330921906882,247.73760574557662,2.6928000624519197
92,4300,827.669449081803,250.54329441624273,2.694013918454223
93,4300,861.4220491603796,253.34898308690885,2.695201947733073
94,4300,909.1530142067394,256.154671757575,2.6963649658692104
95,4300,803.6242558773081,258.96036042824113,2.697503754460845
96,4300,697.7507755134095,261.7660490989073,2.698619062875333
97,4300,739.4163427180273,264.5717377695734,2.6997116098936065
98,4300,677.3031138825598,267.37742644023956,2.700782085254945
99,4300,762.0738659527445,270.1831151109057,2.701831151109057
100,4300,807.9361518941454,272.98880378157185,2.7028594433818993
101,4300,689.0912562654149,275.794492452238,2.7038675730611565
102,4300,723.1467897207415,278.60018112290413,2.704856127406836
103,4300,662.4666643136978,281.4058697935703,2.705825671092022
104,4300,608.6076746134253,284.2115584642364,2.706776747278442
105,4300,685.6820782433895,287.01724713490256,2.707709878631156
106,4300,971.9051603180377,289.8229358055687,2.708625568276343
107,4300,876.2124408875954,292.62862447623485,2.709524300705878
108,4300,11606.233585540906,295.434313146901,2.710406542632119
109,4300,11792.157582544516,298.24000181756713,2.711272743796065
110,4300,9932.606599650017,301.0456904882333,2.7121233377318315
111,4300,10523.224078864177,303.8513791588994,2.7129587424901733
112,4300,10627.36372992635,306.65706782956556,2.713779361323589
113,1850,3849.9008762322014,307.7758977330131,2.699788576605378
114,1850,300.8698440004692,309.73815702006993,2.693375278435391
115,4300,678.4762872893615,311.7004163071268,2.6870725543717824
116,4300,769.2944442272354,314.5061049777929,2.6880863673315636
117,4300,636.81917347617,317.31179364845906,2.6890829970208396
118,4300,687.6667318293779,320.1174823191252,2.690062876631304
119,4300,696.9018649567971,322.92317098979134,2.691026424914928
120,4300,680.9666497243618,325.7288596604575,2.6919740467806403
121,4300,692.8191499223909,328.53454833112363,2.692906133861669
122,4300,710.972563859981,331.3402370017898,2.6938230650552013
123,4300,741.1482182276884,334.1459256724559,2.6947252070359347
124,4300,857.9003358446038,336.95161434312206,2.6956129147449763
125,4300,798.4144503948444,339.7573030137882,2.696486531855462
126,4300,689.5256114041589,342.56299168445435,2.697346391216176
127,4300,902.868389948096,345.3686803551205,2.698192815274379
128,4300,897.2783801839765,348.17436902578663,2.699026116478966
129,4300,848.4578266743872,350.9800576964528,2.6998465976650214
130,4300,833.932059447983,353.7857463671189,2.700654552420755
131,4300,914.857552483359,356.59143503778506,2.7014502654377655
132,4300,824.4462136290399,359.3971237084512,2.702234012845498
133,4300,861.2859444602408,362.20281237911735,2.7030060625307266
134,4300,726.4621618252088,365.0085010497835,2.7037666744428406
135,4300,766.8747454598346,367.81418972044963,2.704516100885659
136,4300,767.172111629679,370.6198783911158,2.7052545867964657
137,4300,801.1552333484368,373.4255670617819,2.7059823700129124
138,4300,539.6766198459447,376.23125573244806,2.7066996815284035
139,4300,776.3709949409781,379.0369444031142,2.70740674573653
140,4300,701.9449128724002,381.84263307378035,2.708103780665109
141,4300,878.4249593375721,384.6483217444465,2.7087909982003273
142,4300,760.0263698630137,387.45401041511263,2.709468604301487
143,4300,784.745205479452,390.2596990857788,2.710136799206797
144,4300,740.320905212391,393.0653877564449,2.7107957776306546
145,4300,820.4210257837136,395.87107642711106,2.7114457289528153
146,4300,911.7681187636895,398.6767650977772,2.712086837399845
147,4300,849.5707799414791,401.48245376844335,2.712719282219212
148,4300,895.4721017051761,404.2881424391095,2.7133432378463724
149,4300,702.7728040208898,407.09383110977564,2.713958874065171
150,4300,680.447481053913,409.8995197804418,2.7145663561618663
151,4300,726.54770755886,412.7052084511079,2.7151658450730785
152,4300,844.8598876200833,415.51089712177406,2.7157574975279353
153,4300,746.9888979517854,418.3165857924402,2.7163414661846765
154,4300,705.0132866576498,421.12227446310635,2.7169178997619765
155,4300,748.678136685496,423.9279631337725,2.7174869431652082
156,4300,601.5161119542582,426.73365180443864,2.7180487376078895
157,4300,706.7870728312973,429.5393404751048,2.7186034207285115
158,4300,686.995206432658,432.3450291457709,2.719151126702962
159,4300,868.0061840669334,435.15071781643707,2.7196919863527316
160,4300,924.8356285402484,437.9564064871032,2.7202261272490884
161,4300,11623.077957960975,440.76209515776935,2.720753673813391
162,4300,11088.614307052081,443.5677838284355,2.7212747474137147
163,4300,10700.838578404157,446.37347249910164,2.721789466457937
164,4300,10198.091775513676,449.1791611697678,2.722297946483441
165,4300,11387.927783648183,451.9848498404339,2.722800300243578
166,1850,3044.30897678019,453.10367974388146,2.7131956870891107
167,1850,324.2727450443758,455.0659390309383,2.7087258275651087
168,4300,696.9018649567971,457.02819831799513,2.7043088657869534
169,4300,680.9666497243618,459.8338869886613,2.7049052175803605
170,4300,691.8073268952575,462.6395756593274,2.7054945944989908
171,4300,662.9116784611174,465.44526432999356,2.706077118197637
172,4300,698.4848887672518,468.2509530006597,2.706652907518264
173,4300,699.8363764319506,471.05664167132585,2.707222078570838
174,4300,678.8894982373763,473.862330341992,2.707784744811383
175,4300,716.7716808577736,476.66801901265814,2.708341017117376
176,4300,737.5578681803847,479.4737076833243,2.708891003860589
177,4300,748.1106925660343,482.2793963539904,2.7094348109774744
178,4300,801.5132976309341,485.08508502465656,2.7099725420371876
179,4300,818.5313657962422,487.8907736953227,2.7105042983073484
180,4300,866.7082583894341,490.69646236598885,2.711030178817618
181,4300,932.9866899635131,493.502151036655,2.7115502804211813
182,4300,852.5531750627292,496.30783970732114,2.712064697854214
183,4300,807.4050858907547,499.1135283779873,2.712573523793409
184,4300,911.5387608806964,501.9192170486534,2.71307684891164
185,4300,862.1972798786845,504.72490571931957,2.7135747619318256
186,4300,794.9312387451427,507.5305943899857,2.714067349679068
187,4300,747.0215683829946,510.33628306065185,2.7145546971311267
188,4300,719.9064123342891,513.141971731318,2.7150368874672908
