segment_index,bitrate_kbps,download_time_ms,cumulative_qoe,average_qoe
1,300,642.0452766908887,1.8191584434161694,0.9095792217080847
2,300,654.2761319172722,1.8191584434161694,0.6063861478053898
3,300,718.2582448295137,1.8191584434161694,0.45478961085404235
4,300,738.8194522079374,1.8191584434161694,0.3638316886832339
5,300,824.0290665176076,1.8191584434161694,0.3031930739026949
6,300,646.2755729457798,1.8191584434161694,0.2598797776308813
7,300,638.5041922861934,1.8191584434161694,0.22739480542702117
8,300,857.6363216700283,1.8191584434161694,0.20212871593512993
9,300,936.2950570342206,1.8191584434161694,0.18191584434161695
10,300,1026.1376425855512,1.8191584434161694,0.16537804031056086
11,300,655.6728708403836,1.8191584434161694,0.15159653695134745
12,300,731.4314720812183,1.8191584434161694,0.13993526487816688
13,300,1063.385123966942,1.8191584434161694,0.12993988881544066
14,300,897.2013377926421,1.8191584434161694,0.12127722956107796
15,300,756.610033444816,1.8191584434161694,0.11369740271351059
16,300,673.6926503340758,1.8191584434161694,0.10700932020095114
17,300,705.6926503340758,1.8191584434161694,0.10106435796756497
18,300,847.29277998863,1.8191584434161694,0.09574518123242996
19,300,595.9326424870467,1.8191584434161694,0.09095792217080848
20,300,815.880829015544,1.8191584434161694,0.08662659254362712
21,300,689.0415263748597,1.8191584434161694,0.08268902015528043
22,300,726.716049382716,1.8191584434161694,0.07909384536592041
23,300,834.9443725743855,1.8191584434161694,0.07579826847567372
24,300,650.3658269441402,1.8191584434161694,0.07276633773664677
25,300,736.0739320920044,1.8191584434161694,0.06996763243908344
26,300,76.09039371310162,1.8191584434161694,0.06737623864504332
27,300,70.01806310356962,1.8191584434161694,0.06496994440772033
28,300,61.5042573320719,1.8191584434161694,0.0627296014971093
29,300,65.02532449850231,1.8191584434161694,0.06063861478053898
30,300,72.3750567305074,1.8191584434161694,0.058682530432779656
31,300,72.30951654387724,1.8191584434161694,0.05684870135675529
32,300,71.60399319935482,1.8191584434161694,0.05512601343685362
33,300,86.5427822601367,1.8191584434161694,0.05350466010047557
34,300,76.05481567265007,1.8191584434161694,0.051975955526176267
35,300,86.51688863153831,1.8191584434161694,0.05053217898378248
36,300,88.41781874039938,1.8191584434161694,0.04916644441665323
37,300,85.5663594470046,1.8191584434161694,0.04787259061621498
38,300,72.13041417875083,1.8191584434161694,0.04664508829272229
39,300,59.37031957777501,1.8191584434161694,0.04547896108540424
40,300,57.325354278352656,1.8191584434161694,0.04436971813210169
