segment_index,bitrate_kbps,download_time_ms,cumulative_qoe,average_qoe
1,1850,4106.698714365567,0.0,0.0
2,4300,11221.517781760898,1.8191584434161694,0.6063861478053898
3,4300,11734.432918883102,4.481746270441622,1.1204365676104056
4,4300,10298.789556815953,7.144334097467075,1.428866819493415
5,4300,11034.363569867752,9.806921924492528,1.6344869874154213
6,4300,6760.388570347479,12.46950975151798,1.7813585359311401
7,4300,693.2558157719826,15.132097578543434,1.8915121973179292
8,4300,736.1712085076435,17.794685405568885,1.9771872672854316
9,4300,664.1762521014974,20.45727323259434,2.0457273232594337
10,4300,714.6009305235173,23.119861059619794,2.1018055508745266
11,4300,694.5838839582437,25.78244888664525,2.1485374072204375
12,4300,658.0022285647261,28.445036713670703,2.1880797472054385
13,4300,701.065165442329,31.107624540696158,2.221973181478297
14,4300,720.5694970040996,33.77021236772161,2.251347491181441
15,4300,664.6152239041312,36.43280019474707,2.2770500121716917
16,4300,709.6215704824976,39.09538802177252,2.2997287071630894
17,4300,784.3572660433875,41.757975848797976,2.319887547155443
18,4300,887.1949111835255,44.42056367582343,2.337924403990707
19,4300,707.7537817690396,47.083151502848885,2.354157575142444
20,4300,897.5842540726655,49.74573932987434,2.368844729994016
21,4300,909.7229559586824,52.408327156899794,2.382196688949991
22,4300,835.747153059255,55.07091498392525,2.39438760799675
23,4300,850.6450016967328,57.733502810950704,2.405562617122946
24,4300,917.521351766513,60.39609063797616,2.4158436255190465
25,4300,886.9362145768174,63.05867846500161,2.425333787115447
26,4300,894.9074021419771,65.72126629202707,2.4341209737787803
27,4300,732.7782903212401,68.38385411905251,2.4422805042518756
28,4300,658.2515895773595,71.04644194607796,2.449877308485447
29,4300,838.160586722545,73.70902977310341,2.456967659103447
30,4300,793.4916175804259,76.37161760012886,2.4636005677460924
31,4300,797.9320344358858,79.0342054271543,2.469818919598572
32,4300,697.2636312535133,81.69679325417975,2.475660401641811
33,4300,721.7011161969003,84.3593810812052,2.4811582670942705
34,4300,856.6811572773424,87.02196890823065,2.48634196880659
35,4300,779.9664383561644,89.6845567352561,2.491237687090447
36,4300,747.7225599315068,92.34714456228154,2.495868771953555
37,4300,853.428260063068,95.00973238930699,2.5002561155080785
38,4300,747.5607493971434,97.67232021633244,2.504418467085447
39,4300,859.1382818203942,100.33490804335788,2.508372701083947
40,4300,598.6128039552013,102.99749587038333,2.5121340456191055
41,4300,970.3670668953688,105.66008369740878,2.515716278509733
42,4300,686.9226842580595,108.32267152443423,2.519131895917075
43,4300,703.8883260690305,110.98525935145967,2.52239225798772
44,4300,711.010752688172,113.64784717848512,2.525507715077447
45,4300,829.5182164219684,116.31043500551057,2.528487717511099
46,4300,723.8698568062352,118.97302283253602,2.5313409113305534
47,4300,706.6210120136844,121.63561065956146,2.5340752220741973
48,4300,748.8318879783594,124.29819848658691,2.5366979282976923
49,4300,600.3745455828893,126.96078631361236,2.5392157262722472
50,4300,690.8523271996289,129.62337414063782,2.5416347870713296
51,4300,692.1886114117829,132.28596196766327,2.5439608070704476
52,4300,894.0641272150912,134.94854979468872,2.5461990527299756
53,4300,2437.495134324759,137.61113762171416,2.5483544004021144
54,4300,11957.948445899068,140.2737254487396,2.550431371795266
55,4300,10876.54314775812,142.93631327576506,2.5524341656386618
56,4300,10450.295670443147,145.5989011027905,2.5543666860138687
57,4300,11025.308362726992,148.26148892981595,2.5562325677554476
58,1850,4069.8594755419454,149.23721798962285,2.529444372705472
59,1850,5025.737149097757,151.05637643303902,2.5176062738839837
60,1850,4067.119386637459,152.8755348764552,2.506156309450085
61,4300,965.8131544051909,154.69469331987136,2.495075698707603
62,4300,700.7581811784024,157.3572811468968,2.4977346213793146
63,4300,714.8448606169605,160.01986897392226,2.5003104527175353
64,4300,659.347812487782,162.6824568009477,2.5028070277068877
65,4300,703.9863940258826,165.34504462797315,2.505227948908684
66,4300,678.4762872893615,168.0076324549986,2.507576603805949
67,4300,769.2944442272354,170.67022028202405,2.5098561806180006
68,4300,640.7561687795139,173.3328081090495,2.5120696827398477
69,4300,693.1674550614948,175.99539593607494,2.514219941943928
70,4300,702.478673919899,178.6579837631004,2.5163096304662025
71,4300,787.2480711627485,181.32057159012584,2.518341272085081
72,4300,799.8318961604792,183.98315941715128,2.5203172522897437
73,4300,784.1393260386242,186.64574724417673,2.52223982762401
74,4300,900.8547438977334,189.30833507120218,2.5241111342826956
75,4300,968.7792795107662,191.97092289822763,2.5259331960293108
76,4300,847.6193784983594,194.63351072525307,2.527707931496793
77,4300,761.0851187029531,197.29609855227852,2.5294371609266477
78,4300,899.6587813620072,199.95868637930397,2.5311226123962527
79,4300,853.6669437351443,202.62127420632942,2.532765927579118
80,4300,833.6176665718889,205.28386203335486,2.5343686670784553
