Last1_chunk_bitrate,Last1_buffer_size,Last8_throughput,Last7_throughput,Last6_throughput,Last5_throughput,Last4_throughput,Last3_throughput,Last2_throughput,Last1_throughput,Last8_downloadtime,Last7_downloadtime,Last6_downloadtime,Last5_downloadtime,Last4_downloadtime,Last3_downloadtime,Last2_downloadtime,Last1_downloadtime,chunksize1,chunksize2,chunksize3,chunksize4,chunksize5,chunksize6,Chunks_left,br,qoe_2
0.66279,1.2154106684796206,0.37788662291508435,0.4412957084170076,0.028854637489762712,0.11805559441087865,0.4806505413896305,0.17482064719966123,0.07645250548085288,0.41702000635815717,0.6446241192616767,1.3911183932714697,0.36203438159242607,0.9978524105123084,0.32752099466681567,0.43152857462855243,0.6022697523559754,0.7311123609542847,0.16403168254061135,0.4307687916012001,0.6839979709997788,0.7675020312263436,1.4271965003703366,1.603051691973589,0.05109186177275209,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.495761359455809,0.3701745131321642,0.49400963123409725,0.32032265671653704,0.551056515589015,0.17476730141159286,0.658491118245003,0.3642505029879113,0.5818820931222304,0.7309455756684308,1.798440139774875,0.19873132069399027,0.27426988911238,0.497405764484089,0.1686186793989247,0.20518892920713785,0.333573038474551,0.1294514079975192,0.3054368929616882,0.5587929053269842,0.8134105740550491,0.9735267825461832,1.6806003713103395,0.7514407675468967,2850.0,4.50258
0.66279,1.495761359455809,0.3701745131321642,0.49400963123409725,0.32032265671653704,0.551056515589015,0.17476730141159286,0.658491118245003,0.3642505029879113,0.5818820931222304,0.7309455756684308,1.798440139774875,0.19873132069399027,0.27426988911238,0.497405764484089,0.1686186793989247,0.20518892920713785,0.34357303380966187,0.1294514079975192,0.3054368929616882,0.5587929053269842,0.8134105740550491,0.9735267825461832,1.6806003713103395,0.7514407675468967,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.376848246706448,0.7108077049055457,0.6730798236413317,0.15027268850271355,0.38334558968776933,0.7778212094134178,0.6426686197265922,0.46484178873997234,0.5995928495729694,0.6161565764133955,1.301393689827253,0.30030951102988984,0.1258373175166515,0.8244973905547449,0.5584237347373318,0.1778518365875587,0.23933561230224368,0.18119618507791763,0.2829614017293338,0.536745343955787,0.7731892636458189,1.0280194175921507,1.9371385476847172,0.827611891183091,2850.0,4.50258
0.66279,1.376848246706448,0.7108077049055457,0.6730798236413317,0.15027268850271355,0.38334558968776933,0.7778212094134178,0.6426686197265922,0.46484178873997234,0.5995928495729694,0.6161565764133955,1.301393689827253,0.30030951102988984,0.1258373175166515,0.8244973905547449,0.5584237347373318,0.1778518365875587,0.2493356168270111,0.18119618507791763,0.2829614017293338,0.536745343955787,0.7731892636458189,1.0280194175921507,1.9371385476847172,0.827611891183091,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.399314405176989,0.5824606505619869,0.22974038266912802,0.29171771013914866,0.2506100408411046,0.5972795730582898,0.26175281519984356,0.17714785415326892,0.6020071938934427,0.0812414569066453,0.3813437680418087,0.642765083141619,0.9483130266288972,0.664748997865894,0.5938174128243908,0.517465152558443,0.19601329897359782,0.157334344194175,0.4103930202879948,0.5305257497323571,0.6041658158642239,1.6461117662033087,1.9078329217004557,0.8434330570139958,2850.0,4.50258
0.66279,1.399314405176989,0.5824606505619869,0.22974038266912802,0.29171771013914866,0.2506100408411046,0.5972795730582898,0.26175281519984356,0.17714785415326892,0.6020071938934427,0.0812414569066453,0.3813437680418087,0.642765083141619,0.9483130266288972,0.664748997865894,0.5938174128243908,0.517465152558443,0.1980133056640625,0.157334344194175,0.4103930202879948,0.5305257497323571,0.6041658158642239,1.6461117662033087,1.9078329217004557,0.8434330570139958,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.209817004413094,0.41374465194511156,0.399605846606227,0.4909427908783452,0.4921699907850683,0.229104914245667,0.3263116449116019,0.6951035159610275,0.6501537387427642,0.4016511394841061,1.6949416833445485,0.2690002012972821,0.745032133933326,0.6743651326581118,0.2875422917780055,0.25633897182077453,0.17996284710530763,0.1671199823517673,0.3615462147876257,0.41710513770281055,0.762494408461413,0.945295209214244,1.7187764148674938,0.9159370410854255,2850.0,4.50258
0.66279,1.209817004413094,0.41374465194511156,0.399605846606227,0.4909427908783452,0.4921699907850683,0.229104914245667,0.3263116449116019,0.6951035159610275,0.6501537387427642,0.4016511394841061,1.6949416833445485,0.2690002012972821,0.745032133933326,0.6743651326581118,0.2875422917780055,0.25633897182077453,0.18996284902095795,0.1671199823517673,0.3615462147876257,0.41710513770281055,0.762494408461413,0.945295209214244,1.7187764148674938,0.9159370410854255,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.1927893161829906,0.2557209926697678,0.32266445407500194,0.247043801708395,0.21073287879746533,0.5605710260331583,0.6063079123774279,0.10706395039168187,0.4410059748832964,0.0711100822774342,2.0584919749841983,0.491340659046007,0.8627204802514066,0.3635650310975476,0.5587539247747144,0.5684202786780488,0.5628580224420072,0.13744944270011747,0.43745214773541086,0.513825320173708,0.731393482909666,1.071964911429,1.6057441941710688,0.12748298357965154,2850.0,4.50258
0.66279,1.1927893161829906,0.2557209926697678,0.32266445407500194,0.247043801708395,0.21073287879746533,0.5605710260331583,0.6063079123774279,0.10706395039168187,0.4410059748832964,0.0711100822774342,2.0584919749841983,0.491340659046007,0.8627204802514066,0.3635650310975476,0.5587539247747144,0.5684202786780488,0.5708579421043396,0.13744944270011747,0.43745214773541086,0.513825320173708,0.731393482909666,1.071964911429,1.6057441941710688,0.12748298357965154,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.4962413306606348,0.40100366258982967,0.30929242618755387,0.35928229862445543,0.3163933863381068,0.8080753488028702,0.7363589558892316,0.27561864761018473,0.2947541951270406,0.4145707168747292,1.4789204636318698,1.2725755672930517,1.0072822717060392,0.6206155870324787,0.621113505739282,0.6239995787737123,0.281516661480872,0.11121252489699066,0.4110834865521654,0.44044293203566126,0.6965712845598429,1.325059245749304,2.1412095675456837,0.1768745535139963,2850.0,4.50258
0.66279,1.4962413306606348,0.40100366258982967,0.30929242618755387,0.35928229862445543,0.3163933863381068,0.8080753488028702,0.7363589558892316,0.27561864761018473,0.2947541951270406,0.4145707168747292,1.4789204636318698,1.2725755672930517,1.0072822717060392,0.6206155870324787,0.621113505739282,0.6239995787737123,0.29151666164398193,0.11121252489699066,0.4110834865521654,0.44044293203566126,0.6965712845598429,1.325059245749304,2.1412095675456837,0.1768745535139963,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.2289838086229583,0.5399160827346082,0.6545587447799807,0.3982496243831403,0.5263556718127126,0.19882956729105578,0.43508932411368045,0.46720275204438755,0.2732717197571718,1.058562326916815,0.2431325505743529,1.3797695254789175,0.8756227059737176,0.9346860229991366,0.357848827015439,0.32906517506788097,0.19353339358010463,0.1709533625801128,0.3372336641071894,0.6441654782565689,1.0567055116066468,1.3501108843135028,1.9598299596926343,0.10414896384635663,2850.0,4.50258
0.66279,1.2289838086229583,0.5399160827346082,0.6545587447799807,0.3982496243831403,0.5263556718127126,0.19882956729105578,0.43508932411368045,0.46720275204438755,0.2732717197571718,1.058562326916815,0.2431325505743529,1.3797695254789175,0.8756227059737176,0.9346860229991366,0.357848827015439,0.32906517506788097,0.20353339612483978,0.1709533625801128,0.3372336641071894,0.6441654782565689,1.0567055116066468,1.3501108843135028,1.9598299596926343,0.10414896384635663,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.3169181448707463,0.06226283832741384,0.6576695108495693,0.5291592924296142,0.5486385089838004,0.10259220608224648,0.547720706442153,0.728540303925116,0.38684368642408107,1.019972633493069,1.4724467084953206,1.2828052798277692,0.6550963278038663,0.7313229681724959,0.37386371948119923,0.1833631151279918,0.4105530011557436,0.17489399980665227,0.2624749337597817,0.43022802102031665,1.0668793765802351,1.0722614173291773,2.3602962098051217,0.1711371862143818,2850.0,4.50258
0.66279,1.3169181448707463,0.06226283832741384,0.6576695108495693,0.5291592924296142,0.5486385089838004,0.10259220608224648,0.547720706442153,0.728540303925116,0.38684368642408107,1.019972633493069,1.4724467084953206,1.2828052798277692,0.6550963278038663,0.7313229681724959,0.37386371948119923,0.1833631151279918,0.4205529987812042,0.17489399980665227,0.2624749337597817,0.43022802102031665,1.0668793765802351,1.0722614173291773,2.3602962098051217,0.1711371862143818,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.1988556607708065,0.09305520413158065,0.1668797969082204,0.05754535498221244,0.5398562510746094,0.5658814910170193,0.4374199705216198,0.317949047967699,0.5754680371675411,0.43044310906324995,1.1502169851300816,0.4636800502310148,0.9583753599629412,0.23268119643234067,0.4535489706975773,0.3461670137619982,0.46424876574415563,0.17652744981691681,0.3970262022230697,0.6636079106241791,0.9556896382229116,0.9298998914262735,1.4793808942205073,0.23566362934703686,2850.0,4.50258
0.66279,1.1988556607708065,0.09305520413158065,0.1668797969082204,0.05754535498221244,0.5398562510746094,0.5658814910170193,0.4374199705216198,0.317949047967699,0.5754680371675411,0.43044310906324995,1.1502169851300816,0.4636800502310148,0.9583753599629412,0.23268119643234067,0.4535489706975773,0.3461670137619982,0.4742487668991089,0.17652744981691681,0.3970262022230697,0.6636079106241791,0.9556896382229116,0.9298998914262735,1.4793808942205073,0.23566362934703686,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.386733637552621,0.3452462031438017,0.6601055204093151,0.2040689608847271,0.44273608305517465,0.25679338441645017,0.5396524116773797,0.6329328681916548,0.57079799943903,1.6248668456190412,1.3471846664403762,0.6067243912900213,0.1403547690246866,0.20862742636479883,0.6460049406656505,0.5409954061723329,0.17573174208137868,0.14181490840139502,0.3515361119010342,0.4276883973310169,0.895927200752461,1.5506692947941714,1.7417250828162676,0.43847415893321545,2850.0,4.50258
0.66279,1.386733637552621,0.3452462031438017,0.6601055204093151,0.2040689608847271,0.44273608305517465,0.25679338441645017,0.5396524116773797,0.6329328681916548,0.57079799943903,1.6248668456190412,1.3471846664403762,0.6067243912900213,0.1403547690246866,0.20862742636479883,0.6460049406656505,0.5409954061723329,0.18573175370693207,0.14181490840139502,0.3515361119010342,0.4276883973310169,0.895927200752461,1.5506692947941714,1.7417250828162676,0.43847415893321545,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.4495200820706935,0.7024816002809274,0.4860746023056237,0.4656713764333341,0.5740969789198916,0.6955200504090397,0.7032488394070108,0.1257579488449974,0.6200796474302559,1.3193162776934992,1.3489118843286985,0.3195541961218081,0.44610145945196694,0.32251622227569743,0.6502286310726801,0.3778017692543799,0.340172045861393,0.13555897502465622,0.37580412397744595,0.40906654765167183,0.7905770789635047,1.6482357392969655,1.751816836584878,0.41453685777881655,2850.0,4.50258
0.66279,1.4495200820706935,0.7024816002809274,0.4860746023056237,0.4656713764333341,0.5740969789198916,0.6955200504090397,0.7032488394070108,0.1257579488449974,0.6200796474302559,1.3193162776934992,1.3489118843286985,0.3195541961218081,0.44610145945196694,0.32251622227569743,0.6502286310726801,0.3778017692543799,0.3461719751358032,0.13555897502465622,0.37580412397744595,0.40906654765167183,0.7905770789635047,1.6482357392969655,1.751816836584878,0.41453685777881655,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.24508508967984,0.4172694855583611,0.4461391271592217,0.4645324878517339,0.33450221509981876,0.7933735409283442,0.4083839166915106,0.17504086948258302,0.37312131410489585,0.3474735793402188,1.8418728721437772,0.5523523637921586,0.4281199445842799,0.6242779499240474,0.4806044105798595,0.15824444174465652,0.30059038821488243,0.16631717706004806,0.29480010833965137,0.6723719995575388,0.9249785892187474,1.5398972898459808,1.742358578322635,0.1531415631321986,2850.0,4.50258
0.66279,1.24508508967984,0.4172694855583611,0.4461391271592217,0.4645324878517339,0.33450221509981876,0.7933735409283442,0.4083839166915106,0.17504086948258302,0.37312131410489585,0.3474735793402188,1.8418728721437772,0.5523523637921586,0.4281199445842799,0.6242779499240474,0.4806044105798595,0.15824444174465652,0.31059038639068604,0.16631717706004806,0.29480010833965137,0.6723719995575388,0.9249785892187474,1.5398972898459808,1.742358578322635,0.1531415631321986,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.341004359431349,0.1900690523044475,0.2751621255418636,0.41234891438844323,0.2154527479933233,0.27234096503408345,0.3203073985643008,0.36981497753616566,0.658140665492389,1.3420992313339575,0.35760524016384,1.1742532761034914,0.13610824707161945,0.41901381690139156,0.44079220040404427,0.191535251692397,0.3167128156029818,0.15420308343826544,0.3757358460833681,0.4253201585978382,1.0232867591791717,0.8986364006957871,2.3365223992277966,0.5747470007076323,2850.0,4.50258
0.66279,1.341004359431349,0.1900690523044475,0.2751621255418636,0.41234891438844323,0.2154527479933233,0.27234096503408345,0.3203073985643008,0.36981497753616566,0.658140665492389,1.3420992313339575,0.35760524016384,1.1742532761034914,0.13610824707161945,0.41901381690139156,0.44079220040404427,0.191535251692397,0.32671281695365906,0.15420308343826544,0.3757358460833681,0.4253201585978382,1.0232867591791717,0.8986364006957871,2.3365223992277966,0.5747470007076323,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.3280185258586927,0.2333988724145256,0.3919289295088127,0.45940838574983517,0.5442698876375704,0.16521917590887378,0.3442913295167756,0.7296554087094422,0.6685151039450544,0.7226559092375898,1.7647621915009457,0.5731030523887688,0.42699527831601086,0.37389612607178324,0.4513119106863217,0.20983189402119506,0.4603346264606329,0.1366533180075589,0.3011016080301935,0.49059874078393134,0.6987199284115558,0.9635998675714736,2.1355458204951017,0.3615851901213983,2850.0,4.50258
0.66279,1.3280185258586927,0.2333988724145256,0.3919289295088127,0.45940838574983517,0.5442698876375704,0.16521917590887378,0.3442913295167756,0.7296554087094422,0.6685151039450544,0.7226559092375898,1.7647621915009457,0.5731030523887688,0.42699527831601086,0.37389612607178324,0.4513119106863217,0.20983189402119506,0.4663345515727997,0.1366533180075589,0.3011016080301935,0.49059874078393134,0.6987199284115558,0.9635998675714736,2.1355458204951017,0.3615851901213983,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.4840272563205197,0.30402852031150196,0.17368653502144069,0.6385979976897842,0.17775696482895384,0.7478855798430705,0.5115579495952791,0.3366177028126362,0.5687719725259315,0.4580615416788473,1.919344594811988,1.0064509485923945,0.33185296959907257,0.7291801421258385,0.47600920956256665,0.6571595059940465,0.1884050272665473,0.15640135188898266,0.44038987241784855,0.6558070452036545,0.6999765799362588,1.56102873730948,2.142911832530398,0.9582650869261508,2850.0,4.50258
0.66279,1.4840272563205197,0.30402852031150196,0.17368653502144069,0.6385979976897842,0.17775696482895384,0.7478855798430705,0.5115579495952791,0.3366177028126362,0.5687719725259315,0.4580615416788473,1.919344594811988,1.0064509485923945,0.33185296959907257,0.7291801421258385,0.47600920956256665,0.6571595059940465,0.19840502738952637,0.15640135188898266,0.44038987241784855,0.6558070452036545,0.6999765799362588,1.56102873730948,2.142911832530398,0.9582650869261508,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.4462532230321254,0.46547753831430183,0.40126927459331313,0.45924999054574034,0.20491381585984383,0.15850504718159142,0.41615414080183205,0.6161913757879979,0.5973381223976575,1.3386222251018474,1.5415863238448968,1.1318689686175587,0.8160964456891718,0.8249625986454289,0.38373160555013386,0.3797778151785227,0.36677787885167273,0.16054503088162275,0.31939373049481734,0.457254995999754,0.8029104504683688,0.9802800573023323,1.5964103196944488,0.8806986325584103,2850.0,4.50258
0.66279,1.4462532230321254,0.46547753831430183,0.40126927459331313,0.45924999054574034,0.20491381585984383,0.15850504718159142,0.41615414080183205,0.6161913757879979,0.5973381223976575,1.3386222251018474,1.5415863238448968,1.1318689686175587,0.8160964456891718,0.8249625986454289,0.38373160555013386,0.3797778151785227,0.37677785754203796,0.16054503088162275,0.31939373049481734,0.457254995999754,0.8029104504683688,0.9802800573023323,1.5964103196944488,0.8806986325584103,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.1945320928019605,0.3537722015927569,0.39314473980498027,0.17186776188052338,0.35348353744199634,0.3170859851039582,0.27557683574661873,0.7614236070288262,0.4182914978336945,0.5802629695575979,2.056861937414365,0.24925928579540843,0.563488019236202,0.27094716200444696,0.6583397195933502,0.6510420290987325,0.4333729500614375,0.16951245195784015,0.416180638314164,0.7027611632825368,1.0044725636633585,1.173051813905459,1.6944408414937375,0.14272307520309477,2850.0,4.50258
0.66279,1.1945320928019605,0.3537722015927569,0.39314473980498027,0.17186776188052338,0.35348353744199634,0.3170859851039582,0.27557683574661873,0.7614236070288262,0.4182914978336945,0.5802629695575979,2.056861937414365,0.24925928579540843,0.563488019236202,0.27094716200444696,0.6583397195933502,0.6510420290987325,0.4433729350566864,0.16951245195784015,0.416180638314164,0.7027611632825368,1.0044725636633585,1.173051813905459,1.6944408414937375,0.14272307520309477,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.4335850926032159,0.09322092483789192,0.24245960998852567,0.4497941025546434,0.5536771350396742,0.6960963749541137,0.7321347424234224,0.11685388037358366,0.5135006744145949,0.7311358906817526,1.9927740515486072,0.7446097643387567,0.891420697688419,0.24458274846086905,0.4984823654902937,0.36309983411730223,0.23879017262314495,0.11286558321422845,0.3359998898407802,0.6328747030060606,0.969416384373751,0.9377047244924492,2.247260720792872,0.3557332411475616,2850.0,4.50258
0.66279,1.4335850926032159,0.09322092483789192,0.24245960998852567,0.4497941025546434,0.5536771350396742,0.6960963749541137,0.7321347424234224,0.11685388037358366,0.5135006744145949,0.7311358906817526,1.9927740515486072,0.7446097643387567,0.891420697688419,0.24458274846086905,0.4984823654902937,0.36309983411730223,0.2487901747226715,0.11286558321422845,0.3359998898407802,0.6328747030060606,0.969416384373751,0.9377047244924492,2.247260720792872,0.3557332411475616,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.294398061879528,0.3070981994495052,0.2972745063286437,0.569197667100476,0.4619578744147168,0.5747396115248319,0.2111390825461309,0.5528267337616577,0.5889243463534612,0.34989549364981354,1.6130075747962571,0.8436769070001912,1.017879178498471,0.3620564003079779,0.5355595676508951,0.2184221226400965,0.593399381910714,0.11893088889668363,0.32814724277440566,0.5551085652469004,0.624445563847818,1.4646993400817778,2.0440174433741025,0.2154521215954972,2850.0,4.50258
0.66279,1.294398061879528,0.3070981994495052,0.2972745063286437,0.569197667100476,0.4619578744147168,0.5747396115248319,0.2111390825461309,0.5528267337616577,0.5889243463534612,0.34989549364981354,1.6130075747962571,0.8436769070001912,1.017879178498471,0.3620564003079779,0.5355595676508951,0.2184221226400965,0.6033992767333984,0.11893088889668363,0.32814724277440566,0.5551085652469004,0.624445563847818,1.4646993400817778,2.0440174433741025,0.2154521215954972,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.400154636202813,0.5113319034529853,0.2599127950726009,0.30240551912360125,0.43848235239846617,0.1039488066033223,0.2008068829252277,0.4445651296365093,0.566444706030888,0.4658421245011795,0.6438283691869222,1.3723559138724706,0.7244984294054775,0.8436228730884329,0.17849253125467246,0.5842645475372883,0.2338656778472904,0.12556757425431886,0.32387483655188165,0.5711701083429075,0.7286358836689721,0.9943224183879036,1.4413042702736594,0.5365418365406317,2850.0,4.50258
0.66279,1.400154636202813,0.5113319034529853,0.2599127950726009,0.30240551912360125,0.43848235239846617,0.1039488066033223,0.2008068829252277,0.4445651296365093,0.566444706030888,0.4658421245011795,0.6438283691869222,1.3723559138724706,0.7244984294054775,0.8436228730884329,0.17849253125467246,0.5842645475372883,0.24386568367481232,0.12556757425431886,0.32387483655188165,0.5711701083429075,0.7286358836689721,0.9943224183879036,1.4413042702736594,0.5365418365406317,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.4492214379995525,0.402222835815934,0.4038272036700106,0.31269433944719177,0.5191228548259319,0.33957789131257843,0.2351396703916797,0.3171514577773858,0.5871733687220448,0.8386283123450452,0.4506044009794817,0.5326311833742081,0.9008577019608515,0.45192019961007396,0.23095022933120357,0.6425545684293323,0.2979750480560559,0.13216047410448237,0.3410186917744167,0.6661824663461176,0.8601225581415805,1.297169781708142,1.5474977191721486,0.92029008895649,2850.0,4.50258
0.66279,1.4492214379995525,0.402222835815934,0.4038272036700106,0.31269433944719177,0.5191228548259319,0.33957789131257843,0.2351396703916797,0.3171514577773858,0.5871733687220448,0.8386283123450452,0.4506044009794817,0.5326311833742081,0.9008577019608515,0.45192019961007396,0.23095022933120357,0.6425545684293323,0.30797502398490906,0.13216047410448237,0.3410186917744167,0.6661824663461176,0.8601225581415805,1.297169781708142,1.5474977191721486,0.92029008895649,1200.0,2.77259
---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
0.66279,1.257134288829893,0.6337555124257034,0.534193527552369,0.565291741960124,0.19242074703229428,0.55927300646052,0.74416075083104,0.6009592076755811,0.5838817806621935,0.5102296193960832,1.2075595631923233,0.07110198331194525,0.44448195264518686,0.2750734849444596,0.3893822875671245,0.45782344387089674,0.6263320555031994,0.13967545211991092,0.34229312887866514,0.4401362281333676,0.707254443458646,1.4205064193563368,1.787829101814611,0.19048007872174427,2850.0,4.50258
